Transcript,Exon,Beg,End,Outlier,Mean_GC
GA24876-RA ,         1,   8584837,   8585866,1,     0.000
GA24876-RA ,         2,   8585924,   8586033,1,     0.000
GA14203-RA ,         1,   8586199,   8586333,1,     0.000
GA14203-RA ,         2,   8586384,   8588799,1,     0.455
GA14203-RA ,         3,   8588861,   8588974,1,     0.000
GA14203-RA ,         4,   8589038,   8589327,1,     0.000
GA24290-RB ,         1,   8590346,   8590453,1,     2.120
GA24290-RB ,         2,   8590524,   8590779,1,     2.000
GA24290-RB ,         3,   8590838,   8590902,1,     1.138
GA17587-RA ,         1,   8615835,   8616602,1,     2.026
GA17570-RB ,         1,   8633883,   8634106,1,     0.000
GA17570-RB ,         2,   8634188,   8634521,1,     0.000
GA17570-RB ,         3,   8650714,   8650907,1,     0.000
GA17570-RB ,         4,   8652960,   8653135,1,     0.000
GA17570-RB ,         5,   8655087,   8655217,1,     1.000
GA31446-RA ,         1,   8662060,   8662218,1,     0.000
GA17557-RA ,         1,   8674382,   8674909,1,     0.472
GA11854-RB ,         1,   8675287,   8675436,1,     0.000
GA11854-RB ,         2,   8675496,   8675867,1,     0.008
GA11854-RB ,         3,   8675922,   8675969,1,     0.000
GA24878-RB ,         1,   8676429,   8676555,1,     0.000
GA24878-RB ,         2,   8676617,   8677368,1,     1.371
GA15517-RA ,         1,   8679086,   8679277,1,     1.099
GA15517-RA ,         2,   8679335,   8680513,1,     1.628
GA14795-RA ,         1,   8680836,   8681021,1,     1.000
GA14795-RA ,         2,   8681085,   8681519,1,     2.639
GA15525-RA ,         1,   8683279,   8683392,1,     0.000
GA15525-RA ,         2,   8687992,   8688178,1,     1.000
GA15525-RA ,         3,   8688343,   8688938,1,     1.000
GA14213-RB ,         1,   8690849,   8691130,1,     1.000
GA14213-RB ,         2,   8691195,   8691297,1,     1.000
GA14213-RB ,         3,   8691360,   8691667,1,     1.000
GA14213-RB ,         4,   8691860,   8692021,1,     1.000
GA14213-RB ,         5,   8692095,   8692460,1,     1.000
GA14213-RB ,         6,   8692522,   8692650,1,     0.419
GA17541-RA ,         1,   8692780,   8692868,1,     0.000
GA17541-RA ,         2,   8692930,   8693389,1,     0.000
GA17541-RA ,         3,   8693442,   8693551,1,     0.000
GA17541-RA ,         4,   8693616,   8693779,1,     0.000
GA17541-RA ,         5,   8693846,   8694555,1,     0.045
GA14214-RA ,         1,   8694929,   8695065,1,     0.000
GA14214-RA ,         2,   8695136,   8695468,1,     0.000
GA14214-RA ,         3,   8695524,   8696098,1,     0.000
GA14214-RA ,         4,   8696175,   8696363,1,     0.000
GA14214-RA ,         5,   8696429,   8696589,1,     0.000
GA17545-RA ,         1,   8696680,   8697435,1,     0.000
GA14215-RA ,         1,   8698151,   8698162,1,     0.000
GA14215-RA ,         2,   8698222,   8698488,1,     0.000
GA30484-RB ,         1,   8698703,   8699492,1,     0.000
GA30484-RB ,         2,   8699586,   8699821,1,     0.805
GA30484-RB ,         3,   8699883,   8700000,1,     1.000
GA30484-RB ,         4,   8700056,   8700351,1,     1.000
GA30484-RB ,         5,   8700413,   8700674,1,     1.000
GA30484-RB ,         6,   8700741,   8701246,1,     1.000
GA30484-RB ,         7,   8701305,   8702027,1,     1.000
GA30484-RB ,         8,   8702091,   8702804,1,     1.000
GA30484-RB ,         9,   8702872,   8703078,1,     1.000
GA14224-RA ,         1,   8704213,   8704278,1,     0.000
GA14224-RA ,         2,   8704364,   8704600,1,     0.000
GA14224-RA ,         3,   8704684,   8705444,1,     0.954
GA14224-RA ,         4,   8705525,   8705846,1,     3.658
GA14224-RA ,         5,   8705917,   8706006,1,     1.000
GA14224-RA ,         6,   8706252,   8706314,1,     1.000
GA14224-RA ,         7,   8706483,   8706680,1,     1.000
GA14224-RA ,         8,   8706737,   8707225,1,     1.000
GA14224-RA ,         9,   8707289,   8707477,1,     1.000
GA14224-RA ,        10,   8707555,   8707623,1,     1.000
GA14224-RA ,        11,   8709443,   8710010,1,     1.000
GA14224-RA ,        12,   8710077,   8710792,1,     1.598
GA14226-RA ,         1,   8712275,   8712369,1,     2.000
GA14226-RA ,         2,   8712440,   8713016,1,     2.527
GA17757-RA ,         1,   8713772,   8713887,1,     1.000
GA17757-RA ,         2,   8713955,   8714257,1,     1.000
GA17757-RA ,         3,   8714312,   8714786,1,     1.000
GA11853-RA ,         1,   8715274,   8715636,1,     1.000
GA17747-RC ,         1,   8715726,   8716037,1,     0.099
GA17747-RC ,         2,   8716097,   8716990,1,     0.000
GA17747-RC ,         3,   8717353,   8717355,1,     0.000
GA21605-RA ,         1,   8718341,   8718983,1,     0.000
GA21605-RA ,         2,   8719080,   8719415,1,     0.000
GA21605-RA ,         3,   8719489,   8719787,1,     0.000
GA21605-RA ,         4,   8721093,   8721113,1,     1.000
GA15834-RB ,         1,   8723053,   8723103,1,     1.000
GA15834-RB ,         2,   8723185,   8724050,1,     2.043
GA15834-RB ,         3,   8724119,   8725949,1,     0.899
GA15834-RB ,         4,   8726020,   8726289,1,     2.000
GA15834-RB ,         5,   8726367,   8726585,1,     0.881
GA15834-RB ,         6,   8728224,   8728310,1,     0.000
GA15834-RB ,         7,   8734845,   8735414,1,     1.000
GA15349-RA ,         1,   8744952,   8745898,1,     0.002
GA15349-RA ,         2,   8745969,   8746101,1,     0.000
GA11428-RA ,         1,   8754008,   8754242,1,     1.187
GA11428-RA ,         2,   8754296,   8755268,1,     0.023
GA11428-RA ,         3,   8755320,   8755347,1,     0.000
GA11426-RA ,         1,   8756193,   8756255,1,     1.000
GA11426-RA ,         2,   8756321,   8756457,1,     1.168
GA11426-RA ,         3,   8756529,   8756826,1,     2.564
GA11426-RA ,         4,   8756891,   8757010,1,     3.000
GA11426-RA ,         5,   8757216,   8757304,1,     2.000
GA11426-RA ,         6,   8757468,   8757483,1,     3.000
GA12807-RB ,         1,   8758753,   8758835,1,     0.000
GA12807-RB ,         2,   8758895,   8759101,1,     0.140
GA12807-RB ,         3,   8759169,   8759460,1,     1.024
GA11425-RB ,         1,   8759889,   8760055,1,     1.000
GA11425-RB ,         2,   8760569,   8761084,1,     1.000
GA11425-RB ,         3,   8761156,   8761655,1,     1.226
GA11425-RB ,         4,   8761713,   8761953,1,     0.485
GA11425-RB ,         5,   8762011,   8762194,1,     0.000
GA11425-RB ,         6,   8762421,   8762501,1,     1.000
GA13989-RA ,         1,   8762737,   8762968,1,     1.000
GA13989-RA ,         2,   8763022,   8763185,1,     1.000
GA12881-RF ,         1,   8806805,   8806858,1,     0.000
GA12881-RF ,         2,   8807860,   8808063,1,     0.000
GA12881-RF ,         3,   8808326,   8808644,1,     0.000
GA12881-RF ,         4,   8808988,   8809086,1,     0.000
GA12881-RF ,         5,   8809221,   8809357,1,     0.000
GA12881-RF ,         6,   8809410,   8809606,1,     0.000
GA12881-RF ,         7,   8809689,   8810098,1,     0.000
GA12881-RF ,         8,   8810525,   8810593,1,     0.000
GA12881-RF ,         9,   8811170,   8811375,1,     0.816
GA11432-RA ,         1,   8815622,   8816159,1,     0.926
GA11432-RA ,         2,   8816218,   8816667,1,     2.000
GA11432-RA ,         3,   8816731,   8817302,1,     3.577
GA11432-RA ,         4,   8817375,   8817601,1,     5.000
GA11432-RA ,         5,   8817823,   8817850,1,     2.000
GA15356-RA ,         1,   8820017,   8821078,1,     0.457
GA12961-RA ,         1,   8828538,   8828704,1,     1.000
GA12961-RA ,         2,   8828819,   8828912,1,     1.362
GA12961-RA ,         3,   8829010,   8829173,1,     1.000
GA12961-RA ,         4,   8829244,   8830287,1,     1.470
GA12961-RA ,         5,   8830344,   8830428,1,     2.000
GA13517-RE ,         1,   8832834,   8833013,1,     3.000
GA15573-RB ,         1,   8833249,   8833571,1,     3.000
GA15573-RB ,         2,   8833644,   8833890,1,     3.000
GA15573-RB ,         3,   8833958,   8834051,1,     3.000
GA15573-RB ,         4,   8834207,   8834321,1,     2.000
GA15573-RB ,         5,   8834391,   8834406,1,     2.000
GA13517-RE ,         2,   8834694,   8834822,1,     2.000
GA13517-RE ,         3,   8835100,   8835327,1,     2.000
GA13517-RE ,         4,   8835417,   8835494,1,     0.000
GA11911-RB ,         1,   8835556,   8836596,1,     0.565
GA13517-RE ,         5,   8836968,   8837190,1,     0.000
GA13517-RE ,         6,   8837357,   8837480,1,     0.000
GA13517-RE ,         7,   8838661,   8839056,1,     0.000
GA13517-RE ,         8,   8839117,   8839268,1,     0.000
GA13517-RE ,         9,   8839329,   8839430,1,     0.000
GA13517-RE ,        10,   8839501,   8839675,1,     0.000
GA13517-RE ,        11,   8839741,   8839876,1,     0.000
GA13517-RE ,        12,   8839933,   8840019,1,     0.000
GA13517-RE ,        13,   8840547,   8840668,1,     0.000
GA13517-RE ,        14,   8840783,   8840888,1,     0.292
GA13517-RE ,        15,   8840961,   8841047,1,     1.000
GA24881-RA ,         1,   8844387,   8845862,1,     2.679
GA24881-RA ,         2,   8845925,   8846051,1,     2.000
GA24881-RA ,         3,   8846120,   8846619,1,     2.000
GA24881-RA ,         4,   8846684,   8846909,1,     2.239
GA24881-RA ,         5,   8846970,   8847592,1,     2.000
GA24881-RA ,         6,   8847657,   8847883,1,     2.000
GA24881-RA ,         7,   8847952,   8848049,1,     2.000
GA24881-RA ,         8,   8848112,   8848250,1,     2.000
GA24881-RA ,         9,   8848318,   8848429,1,     2.000
GA24882-RB ,         1,   8849656,   8850052,1,     1.000
GA24882-RB ,         2,   8850203,   8850669,1,     1.000
GA24286-RB ,         1,   8850874,   8851485,1,     1.000
GA24883-RA ,         1,   8851660,   8852106,1,     1.000
GA24884-RA ,         1,   8852993,   8853310,1,     1.000
GA24885-RA ,         1,   8853497,   8853805,1,     1.000
GA30483-RA ,         1,   8853874,   8854212,1,     1.047
GA30482-RA ,         1,   8854294,   8854469,1,     2.000
GA30482-RA ,         2,   8855011,   8855320,1,     2.000
GA12129-RB ,         1,   8856411,   8856697,1,     2.000
GA12129-RB ,         2,   8856830,   8857232,1,     2.000
GA12128-RA ,         1,   8858188,   8858544,1,     2.000
GA21526-RA ,         1,   8859868,   8860323,1,     1.000
GA24887-RA ,         1,   8862122,   8862883,1,     1.000
GA24888-RB ,         1,   8863176,   8863463,1,     1.000
GA24889-RA ,         1,   8863807,   8864052,1,     1.000
GA24890-RA ,         1,   8866248,   8866562,1,     1.000
GA12137-RA ,         1,   8866826,   8867135,1,     1.000
GA12137-RA ,         2,   8867196,   8867385,1,     1.000
GA12137-RA ,         3,   8867438,   8868053,1,     1.000
GA12137-RA ,         4,   8868123,   8868173,1,     1.000
GA21525-RA ,         1,   8868529,   8868684,1,     1.000
GA21525-RA ,         2,   8868765,   8868840,1,     1.000
GA21525-RA ,         3,   8868900,   8869078,1,     1.000
GA12136-RA ,         1,   8871763,   8872485,1,     1.000
GA12135-RA ,         1,   8873034,   8873293,1,     1.000
GA12135-RA ,         2,   8873348,   8873751,1,     1.176
GA12135-RA ,         3,   8873815,   8874165,1,     1.000
GA12135-RA ,         4,   8874231,   8874349,1,     1.000
GA12135-RA ,         5,   8874403,   8874637,1,     1.000
GA12135-RA ,         6,   8874693,   8874763,1,     1.000
GA12135-RA ,         7,   8874822,   8875022,1,     1.000
GA21523-RA ,         1,   8875525,   8875911,1,     1.000
GA21523-RA ,         2,   8875976,   8875987,1,     1.000
GA21522-RA ,         1,   8876841,   8876915,1,     1.000
GA21522-RA ,         2,   8877486,   8877734,1,     2.000
GA21522-RA ,         3,   8877804,   8877815,1,     2.000
GA12134-RA ,         1,   8881325,   8881771,1,     1.481
GA12134-RA ,         2,   8881857,   8882531,1,     0.810
GA24283-RU ,         1,   8882894,   8883024,1,     0.000
GA24283-RU ,         2,   8883087,   8883203,1,     0.000
GA24283-RU ,         3,   8883267,   8883383,1,     0.000
GA24283-RU ,         4,   8883447,   8883563,1,     0.000
GA24283-RU ,         5,   8883627,   8883743,1,     0.000
GA24283-RU ,         6,   8883807,   8883923,1,     0.000
GA24283-RU ,         7,   8883987,   8884103,1,     0.000
GA24283-RU ,         8,   8884167,   8884283,1,     0.000
GA24283-RU ,         9,   8884347,   8884463,1,     0.000
GA24283-RU ,        10,   8884527,   8884643,1,     0.000
GA24283-RU ,        11,   8884707,   8884823,1,     0.000
GA24283-RU ,        12,   8884887,   8885003,1,     0.000
GA24283-RU ,        13,   8885379,   8885423,1,     0.000
GA24283-RU ,        14,   8885481,   8886108,1,     0.000
GA24283-RU ,        15,   8886364,   8886393,1,     0.000
GA21520-RA ,         1,   8889252,   8889280,1,     2.000
GA21520-RA ,         2,   8889553,   8889804,1,     2.472
GA21520-RA ,         3,   8889861,   8890035,1,     1.000
GA21520-RA ,         4,   8890103,   8890114,1,     1.000
GA21517-RA ,         1,   8892670,   8893011,1,     1.000
GA21517-RA ,         2,   8893082,   8893093,1,     1.000
GA21516-RA ,         1,   8893668,   8893713,1,     1.000
GA21516-RA ,         2,   8893773,   8893852,1,     1.000
GA21516-RA ,         3,   8893910,   8893997,1,     1.205
GA21516-RA ,         4,   8894061,   8894230,1,     1.000
GA21516-RA ,         5,   8894285,   8894314,1,     1.000
GA12133-RB ,         1,   8894617,   8895183,1,     1.000
GA21511-RA ,         1,   8895827,   8895870,1,     1.000
GA21511-RA ,         2,   8895934,   8896039,1,     1.000
GA21511-RA ,         3,   8896104,   8896298,1,     2.000
GA21511-RA ,         4,   8896363,   8896558,1,     1.204
GA21511-RA ,         5,   8896617,   8896756,1,     1.000
GA21511-RA ,         6,   8896810,   8896914,1,     1.000
GA21511-RA ,         7,   8896980,   8897974,1,     1.000
GA21511-RA ,         8,   8898040,   8898259,1,     1.000
GA21511-RA ,         9,   8898341,   8898382,1,     2.000
GA31995-RA ,         1,   8898381,   8898455,1,     2.000
GA31995-RA ,         2,   8899683,   8900000,1,     2.000
GA31995-RA ,         3,   8900055,   8900219,1,     6.461
GA12132-RA ,         1,   8903641,   8904099,1,     2.000
GA12126-RA ,         1,   8905035,   8905245,1,     2.000
GA12126-RA ,         2,   8905304,   8905438,1,     2.000
GA12126-RA ,         3,   8905507,   8905739,1,     2.004
GA12126-RA ,         4,   8905800,   8905967,1,     2.000
GA12126-RA ,         5,   8906024,   8906164,1,     2.000
GA12126-RA ,         6,   8906228,   8906403,1,     2.000
GA12126-RA ,         7,   8906469,   8906679,1,     2.265
GA12126-RA ,         8,   8906745,   8907611,1,     1.000
GA14893-RB ,         1,   8907623,   8907623,1,     2.000
GA14893-RB ,         2,   8908620,   8909134,1,     2.000
GA14893-RB ,         3,   8909190,   8909604,1,     2.000
GA14893-RB ,         4,   8909673,   8909716,1,     1.000
GA11603-RA ,         1,   8909908,   8910557,1,     1.343
GA11603-RA ,         2,   8910613,   8910784,1,     1.000
GA11603-RA ,         3,   8910839,   8911211,1,     2.397
GA24891-RA ,         1,   8911345,   8911450,1,     2.000
GA24891-RA ,         2,   8911523,   8911608,1,     2.000
GA11603-RA ,         4,   8911626,   8911837,1,     2.000
GA14894-RA ,         1,   8912058,   8912326,1,     2.257
GA14894-RA ,         2,   8912387,   8912402,1,     2.000
GA30481-RD ,         1,   8912911,   8913014,1,     3.000
GA30481-RD ,         2,   8913800,   8914118,1,     1.000
GA21302-RA ,         1,   8915783,   8915914,1,     2.000
GA21302-RA ,         2,   8915982,   8916017,1,     2.000
GA11589-RA ,         1,   8916109,   8916696,1,     1.619
GA21304-RB ,         1,   8917200,   8917346,1,     1.000
GA21304-RB ,         2,   8918350,   8918701,1,     1.000
GA21304-RB ,         3,   8918979,   8919215,1,     1.000
GA21304-RB ,         4,   8919284,   8919672,1,     1.000
GA21304-RB ,         5,   8919728,   8919775,1,     1.000
GA21305-RD ,         1,   8920112,   8920113,1,     1.000
GA21305-RD ,         2,   8920173,   8920324,1,     1.000
GA21305-RD ,         3,   8920391,   8920604,1,     1.000
GA21305-RD ,         4,   8920662,   8921481,1,     1.168
GA24282-RA ,         1,   8922652,   8922918,1,     1.000
GA24282-RA ,         2,   8922980,   8923762,1,     1.223
GA24282-RA ,         3,   8923823,   8924362,1,     1.254
GA24282-RA ,         4,   8925208,   8925277,1,     1.000
GA24282-RA ,         5,   8926114,   8926166,1,     2.000
GA24282-RA ,         6,   8933340,   8933408,1,     1.000
GA24282-RA ,         7,   8937047,   8937245,1,     1.000
GA24282-RA ,         8,   8946966,   8947000,1,     1.000
