SubRegion	GC_Beg	GC_End	PP_Beg	PP_End	PP_Ori	ABeg	AEnd
03j	173651	173664	12077832	12327831	-1	12154168	12154181
03j	170927	170930	12077832	12327831	-1	12156902	12156905
03j	170600	170930	12077832	12327831	-1	12156902	12157232
03j	169185	169211	12077832	12327831	-1	12158621	12158647
03j	168595	168801	12077832	12327831	-1	12159031	12159237
03j	167170	167664	12077832	12327831	-1	12160168	12160662
03j	167170	167326	12077832	12327831	-1	12160506	12160662
03j	167325	167326	12077832	12327831	-1	12160506	12160507
03j	167120	167135	12077832	12327831	-1	12160697	12160712
03j	167091	167099	12077832	12327831	-1	12160733	12160741
03j	165748	165779	12077832	12327831	-1	12162053	12162084
03j	162519	162548	12077832	12327831	-1	12165284	12165313
03j	162241	162244	12077832	12327831	-1	12165588	12165591
03j	160763	160871	12077832	12327831	-1	12166961	12167069
03j	160735	160871	12077832	12327831	-1	12166961	12167097
03j	159969	160493	12077832	12327831	-1	12167339	12167863
03j	159969	160033	12077832	12327831	-1	12167799	12167863
03j	158267	158436	12077832	12327831	-1	12169396	12169565
03j	158267	158360	12077832	12327831	-1	12169472	12169565
03j	158129	158326	12077832	12327831	-1	12169506	12169703
03j	158267	158326	12077832	12327831	-1	12169506	12169565
03j	157537	157538	12077832	12327831	-1	12170294	12170295
03j	154741	155115	12077832	12327831	-1	12172717	12173091
03j	154741	154928	12077832	12327831	-1	12172904	12173091
03j	153116	153127	12077832	12327831	-1	12174705	12174716
03j	151323	151325	12077832	12327831	-1	12176507	12176509
03j	150876	150929	12077832	12327831	-1	12176903	12176956
03j	146399	146433	12077832	12327831	-1	12181399	12181433
03j	146004	146005	12077832	12327831	-1	12181827	12181828
03j	144242	144243	12077832	12327831	-1	12183589	12183590
03j	139165	139166	12077832	12327831	-1	12188666	12188667
03j	137221	137272	12077832	12327831	-1	12190560	12190611
03j	137221	137258	12077832	12327831	-1	12190574	12190611
03j	134492	134534	12077832	12327831	-1	12193298	12193340
03j	134428	134462	12077832	12327831	-1	12193370	12193404
03j	130528	132052	12077832	12327831	-1	12195780	12197304
03j	123046	123662	12077832	12327831	-1	12204170	12204786
03j	123297	123662	12077832	12327831	-1	12204170	12204535
03j	123588	123662	12077832	12327831	-1	12204170	12204244
03j	123046	123579	12077832	12327831	-1	12204253	12204786
03j	119370	119782	12077832	12327831	-1	12208050	12208462
03j	110346	110468	12077832	12327831	-1	12217364	12217486
03j	110346	110371	12077832	12327831	-1	12217461	12217486
03j	109196	109687	12077832	12327831	-1	12218145	12218636
03j	109196	109612	12077832	12327831	-1	12218220	12218636
03j	109196	109579	12077832	12327831	-1	12218253	12218636
03j	105343	108122	12077832	12327831	-1	12219710	12222489
03j	105343	106507	12077832	12327831	-1	12221325	12222489
03j	105343	105392	12077832	12327831	-1	12222440	12222489
03j	102285	103402	12077832	12327831	-1	12224430	12225547
03j	102227	103402	12077832	12327831	-1	12224430	12225605
03j	102227	103307	12077832	12327831	-1	12224525	12225605
03j	102227	103240	12077832	12327831	-1	12224592	12225605
03j	100621	100671	12077832	12327831	-1	12227161	12227211
03j	93656	93788	12077832	12327831	-1	12234044	12234176
03j	84627	84785	12077832	12327831	-1	12243047	12243205
03j	83656	83908	12077832	12327831	-1	12243924	12244176
03j	82965	83000	12077832	12327831	-1	12244832	12244867
03j	82965	82976	12077832	12327831	-1	12244856	12244867
03j	82544	82976	12077832	12327831	-1	12244856	12245288
03j	81474	82694	12077832	12327831	-1	12245138	12246358
03j	81665	82694	12077832	12327831	-1	12245138	12246167
03j	81775	82694	12077832	12327831	-1	12245138	12246057
03j	81061	81063	12077832	12327831	-1	12246769	12246771
03j	78919	78962	12077832	12327831	-1	12248870	12248913
03j	77634	77928	12077832	12327831	-1	12249904	12250198
03j	77611	77634	12077832	12327831	-1	12250198	12250221
03j	77583	77585	12077832	12327831	-1	12250247	12250249
03j	76754	76798	12077832	12327831	-1	12251034	12251078
03j	75062	75081	12077832	12327831	-1	12252751	12252770
03j	73130	73168	12077832	12327831	-1	12254664	12254702
03j	72293	72327	12077832	12327831	-1	12255505	12255539
03j	70877	70999	12077832	12327831	-1	12256833	12256955
03j	64569	64618	12077832	12327831	-1	12263214	12263263
03j	60708	64007	12077832	12327831	-1	12263825	12267124
03j	63409	64007	12077832	12327831	-1	12263825	12264423
03j	63409	63713	12077832	12327831	-1	12264119	12264423
03j	60708	63713	12077832	12327831	-1	12264119	12267124
03j	60708	62709	12077832	12327831	-1	12265123	12267124
03j	60708	62311	12077832	12327831	-1	12265521	12267124
03j	59332	59344	12077832	12327831	-1	12268488	12268500
03j	51820	53805	12077832	12327831	-1	12274027	12276012
03j	53381	53805	12077832	12327831	-1	12274027	12274451
03j	51820	53248	12077832	12327831	-1	12274584	12276012
03j	49883	50165	12077832	12327831	-1	12277667	12277949
03j	49782	50165	12077832	12327831	-1	12277667	12278050
03j	46747	46816	12077832	12327831	-1	12281016	12281085
03j	46747	46810	12077832	12327831	-1	12281022	12281085
03j	46234	46246	12077832	12327831	-1	12281586	12281598
03j	45389	45486	12077832	12327831	-1	12282346	12282443
03j	44604	44845	12077832	12327831	-1	12282987	12283228
03j	43797	44795	12077832	12327831	-1	12283037	12284035
03j	44463	44795	12077832	12327831	-1	12283037	12283369
03j	43036	44795	12077832	12327831	-1	12283037	12284796
03j	42799	44795	12077832	12327831	-1	12283037	12285033
03j	43811	44063	12077832	12327831	-1	12283769	12284021
03j	42799	43043	12077832	12327831	-1	12284789	12285033
03j	42557	42567	12077832	12327831	-1	12285265	12285275
03j	42561	42567	12077832	12327831	-1	12285265	12285271
03j	33710	34694	12077832	12327831	-1	12293138	12294122
03j	33710	34581	12077832	12327831	-1	12293251	12294122
03j	33710	33773	12077832	12327831	-1	12294059	12294122
03j	30914	31105	12077832	12327831	-1	12296727	12296918
03j	20583	20643	12077832	12327831	-1	12307189	12307249
03j	19806	19836	12077832	12327831	-1	12307996	12308026
03j	18001	18260	12077832	12327831	-1	12309572	12309831
03j	18113	18260	12077832	12327831	-1	12309572	12309719
03j	18113	18145	12077832	12327831	-1	12309687	12309719
03j	18001	18145	12077832	12327831	-1	12309687	12309831
03j	16056	16623	12077832	12327831	-1	12311209	12311776
03j	16351	16623	12077832	12327831	-1	12311209	12311481
03j	16056	16618	12077832	12327831	-1	12311214	12311776
03j	16351	16618	12077832	12327831	-1	12311214	12311481
03j	16056	16323	12077832	12327831	-1	12311509	12311776
03j	12275	15336	12077832	12327831	-1	12312496	12315557
03j	12275	12307	12077832	12327831	-1	12315525	12315557
03j	8071	8169	12077832	12327831	-1	12319663	12319761
03j	7276	7312	12077832	12327831	-1	12320520	12320556
03j	3649	3701	12077832	12327831	-1	12324131	12324183
03j	439	443	12077832	12327831	-1	12327389	12327393
03i	248598	249510	12327832	12577831	-1	12328322	12329234
03i	246673	246753	12327832	12577831	-1	12331079	12331159
03i	242051	242085	12327832	12577831	-1	12335747	12335781
03i	241905	241939	12327832	12577831	-1	12335893	12335927
03i	240916	240955	12327832	12577831	-1	12336877	12336916
03i	238539	238577	12327832	12577831	-1	12339255	12339293
03i	235228	235258	12327832	12577831	-1	12342574	12342604
03i	235228	235247	12327832	12577831	-1	12342585	12342604
03i	234432	234434	12327832	12577831	-1	12343398	12343400
03i	232884	232897	12327832	12577831	-1	12344935	12344948
03i	225989	226718	12327832	12577831	-1	12351114	12351843
03i	225989	226657	12327832	12577831	-1	12351175	12351843
03i	225989	226007	12327832	12577831	-1	12351825	12351843
03i	222286	222762	12327832	12577831	-1	12355070	12355546
03i	221700	222762	12327832	12577831	-1	12355070	12356132
03i	221700	222514	12327832	12577831	-1	12355318	12356132
03i	221700	222014	12327832	12577831	-1	12355818	12356132
03i	221023	221034	12327832	12577831	-1	12356798	12356809
03i	220788	220848	12327832	12577831	-1	12356984	12357044
03i	215506	215614	12327832	12577831	-1	12362218	12362326
03i	215506	215565	12327832	12577831	-1	12362267	12362326
03i	214349	215335	12327832	12577831	-1	12362497	12363483
03i	214349	215177	12327832	12577831	-1	12362655	12363483
03i	213895	213917	12327832	12577831	-1	12363915	12363937
03i	203703	204287	12327832	12577831	-1	12373545	12374129
03i	202944	202976	12327832	12577831	-1	12374856	12374888
03i	201239	202117	12327832	12577831	-1	12375715	12376593
03i	201914	202117	12327832	12577831	-1	12375715	12375918
03i	200962	200966	12327832	12577831	-1	12376866	12376870
03i	198012	198051	12327832	12577831	-1	12379781	12379820
03i	192414	197476	12327832	12577831	-1	12380356	12385418
03i	196258	197476	12327832	12577831	-1	12380356	12381574
03i	192414	195584	12327832	12577831	-1	12382248	12385418
03i	193101	193415	12327832	12577831	-1	12384417	12384731
03i	186493	186500	12327832	12577831	-1	12391332	12391339
03i	185713	185828	12327832	12577831	-1	12392004	12392119
03i	184726	184756	12327832	12577831	-1	12393076	12393106
03i	176684	176788	12327832	12577831	-1	12401044	12401148
03i	176684	176751	12327832	12577831	-1	12401081	12401148
03i	176684	176699	12327832	12577831	-1	12401133	12401148
03i	175710	175751	12327832	12577831	-1	12402081	12402122
03i	175136	175235	12327832	12577831	-1	12402597	12402696
03i	175136	175210	12327832	12577831	-1	12402622	12402696
03i	175136	175157	12327832	12577831	-1	12402675	12402696
03i	174413	174419	12327832	12577831	-1	12403413	12403419
03i	167496	167523	12327832	12577831	-1	12410309	12410336
03i	164592	164596	12327832	12577831	-1	12413236	12413240
03i	156129	156130	12327832	12577831	-1	12421702	12421703
03i	154674	154694	12327832	12577831	-1	12423138	12423158
03i	151800	151801	12327832	12577831	-1	12426031	12426032
03i	146841	147107	12327832	12577831	-1	12430725	12430991
03i	146808	147107	12327832	12577831	-1	12430725	12431024
03i	146564	146726	12327832	12577831	-1	12431106	12431268
03i	146684	146726	12327832	12577831	-1	12431106	12431148
03i	146528	146726	12327832	12577831	-1	12431106	12431304
03i	141898	142351	12327832	12577831	-1	12435481	12435934
03i	142198	142351	12327832	12577831	-1	12435481	12435634
03i	142198	142279	12327832	12577831	-1	12435553	12435634
03i	140595	140608	12327832	12577831	-1	12437224	12437237
03i	139407	139509	12327832	12577831	-1	12438323	12438425
03i	139434	139509	12327832	12577831	-1	12438323	12438398
03i	139420	139509	12327832	12577831	-1	12438323	12438412
03i	136189	136314	12327832	12577831	-1	12441518	12441643
03i	134145	134163	12327832	12577831	-1	12443669	12443687
03i	133769	133773	12327832	12577831	-1	12444059	12444063
03i	130833	130839	12327832	12577831	-1	12446993	12446999
03i	129159	129836	12327832	12577831	-1	12447996	12448673
03i	129159	129706	12327832	12577831	-1	12448126	12448673
03i	129079	129159	12327832	12577831	-1	12448673	12448753
03i	119843	119880	12327832	12577831	-1	12457952	12457989
03i	116108	116112	12327832	12577831	-1	12461720	12461724
03i	114772	114802	12327832	12577831	-1	12463030	12463060
03i	114591	114802	12327832	12577831	-1	12463030	12463241
03i	114755	114802	12327832	12577831	-1	12463030	12463077
03i	114591	114755	12327832	12577831	-1	12463077	12463241
03i	108484	108557	12327832	12577831	-1	12469275	12469348
03i	108468	108483	12327832	12577831	-1	12469349	12469364
03i	108468	108477	12327832	12577831	-1	12469355	12469364
03i	104591	104594	12327832	12577831	-1	12473238	12473241
03i	103832	103849	12327832	12577831	-1	12473983	12474000
03i	103578	103849	12327832	12577831	-1	12473983	12474254
03i	103524	103678	12327832	12577831	-1	12474154	12474308
03i	103621	103678	12327832	12577831	-1	12474154	12474211
03i	99329	99371	12327832	12577831	-1	12478461	12478503
03i	93012	93014	12327832	12577831	-1	12484818	12484820
03i	89778	89806	12327832	12577831	-1	12488026	12488054
03i	83804	83809	12327832	12577831	-1	12494023	12494028
03i	82540	82566	12327832	12577831	-1	12495266	12495292
03i	78041	78533	12327832	12577831	-1	12499299	12499791
03i	78101	78112	12327832	12577831	-1	12499720	12499731
03i	78041	78099	12327832	12577831	-1	12499733	12499791
03i	77348	77717	12327832	12577831	-1	12500115	12500484
03i	77295	77496	12327832	12577831	-1	12500336	12500537
03i	77295	77466	12327832	12577831	-1	12500366	12500537
03i	76782	76943	12327832	12577831	-1	12500889	12501050
03i	70486	70556	12327832	12577831	-1	12507276	12507346
03i	67352	67571	12327832	12577831	-1	12510261	12510480
03i	66917	66973	12327832	12577831	-1	12510859	12510915
03i	66917	66924	12327832	12577831	-1	12510908	12510915
03i	65204	65983	12327832	12577831	-1	12511849	12512628
03i	64138	64142	12327832	12577831	-1	12513690	12513694
03i	62074	63569	12327832	12577831	-1	12514263	12515758
03i	60630	60757	12327832	12577831	-1	12517075	12517202
03i	57138	57151	12327832	12577831	-1	12520681	12520694
03i	57138	57147	12327832	12577831	-1	12520685	12520694
03i	55834	55929	12327832	12577831	-1	12521903	12521998
03i	55222	55377	12327832	12577831	-1	12522455	12522610
03i	55222	55244	12327832	12577831	-1	12522588	12522610
03i	53944	53950	12327832	12577831	-1	12523882	12523888
03i	53810	53950	12327832	12577831	-1	12523882	12524022
03i	53652	53668	12327832	12577831	-1	12524164	12524180
03i	51774	51841	12327832	12577831	-1	12525991	12526058
03i	51788	51841	12327832	12577831	-1	12525991	12526044
03i	46510	46520	12327832	12577831	-1	12531312	12531322
03i	44601	44660	12327832	12577831	-1	12533172	12533231
03i	44505	44660	12327832	12577831	-1	12533172	12533327
03i	44348	44349	12327832	12577831	-1	12533483	12533484
03i	44276	44307	12327832	12577831	-1	12533525	12533556
03i	39374	39376	12327832	12577831	-1	12538456	12538458
03i	37969	37999	12327832	12577831	-1	12539833	12539863
03i	30964	30965	12327832	12577831	-1	12546867	12546868
03i	22304	22368	12327832	12577831	-1	12555464	12555528
03i	22109	22368	12327832	12577831	-1	12555464	12555723
03i	21701	21858	12327832	12577831	-1	12555974	12556131
03i	14002	14688	12327832	12577831	-1	12563144	12563830
03i	14641	14688	12327832	12577831	-1	12563144	12563191
03i	11785	11819	12327832	12577831	-1	12566013	12566047
03i	9417	9462	12327832	12577831	-1	12568370	12568415
03i	6700	6948	12327832	12577831	-1	12570884	12571132
03i	6882	6948	12327832	12577831	-1	12570884	12570950
03i	6700	6882	12327832	12577831	-1	12570950	12571132
03i	6305	6342	12327832	12577831	-1	12571490	12571527
03i	5524	5712	12327832	12577831	-1	12572120	12572308
03i	3369	3376	12327832	12577831	-1	12574456	12574463
03i	3309	3376	12327832	12577831	-1	12574456	12574523
03i	1669	1793	12327832	12577831	-1	12576039	12576163
03i	1641	1669	12327832	12577831	-1	12576163	12576191
03i	4	780	12327832	12577831	-1	12577052	12577828
03h	249707	249717	12577832	12827831	-1	12578115	12578125
03h	245276	246085	12577832	12827831	-1	12581747	12582556
03h	245652	246085	12577832	12827831	-1	12581747	12582180
03h	245264	246085	12577832	12827831	-1	12581747	12582568
03h	245276	245947	12577832	12827831	-1	12581885	12582556
03h	245276	245559	12577832	12827831	-1	12582273	12582556
03h	243803	243889	12577832	12827831	-1	12583943	12584029
03h	243803	243846	12577832	12827831	-1	12583986	12584029
03h	242018	242074	12577832	12827831	-1	12585758	12585814
03h	239527	239784	12577832	12827831	-1	12588048	12588305
03h	238993	239079	12577832	12827831	-1	12588753	12588839
03h	238927	239079	12577832	12827831	-1	12588753	12588905
03h	238374	238442	12577832	12827831	-1	12589390	12589458
03h	236865	237051	12577832	12827831	-1	12590781	12590967
03h	234943	236079	12577832	12827831	-1	12591753	12592889
03h	235450	236079	12577832	12827831	-1	12591753	12592382
03h	234913	236079	12577832	12827831	-1	12591753	12592919
03h	235524	235757	12577832	12827831	-1	12592075	12592308
03h	235565	235633	12577832	12827831	-1	12592199	12592267
03h	234542	234802	12577832	12827831	-1	12593030	12593290
03h	234776	234802	12577832	12827831	-1	12593030	12593056
03h	234230	234776	12577832	12827831	-1	12593056	12593602
03h	234572	234605	12577832	12827831	-1	12593227	12593260
03h	232951	232955	12577832	12827831	-1	12594877	12594881
03h	232713	232768	12577832	12827831	-1	12595064	12595119
03h	232724	232733	12577832	12827831	-1	12595099	12595108
03h	232713	232733	12577832	12827831	-1	12595099	12595119
03h	231272	231274	12577832	12827831	-1	12596558	12596560
03h	226425	226427	12577832	12827831	-1	12601405	12601407
03h	224689	224922	12577832	12827831	-1	12602910	12603143
03h	224914	224922	12577832	12827831	-1	12602910	12602918
03h	224814	224854	12577832	12827831	-1	12602978	12603018
03h	224679	224814	12577832	12827831	-1	12603018	12603153
