SubRegion	GC_Beg	GC_End	AR_Beg	AR_End	AR_Ori	ABeg	AEnd
08f	246919	247292	12000001	12250000	1	12246919	12247292
08f	247281	247292	12000001	12250000	1	12247281	12247292
08f	247281	247292	12000001	12250000	1	12247281	12247292
08g	446	485	12250001	12500000	1	12250446	12250485
08g	446	451	12250001	12500000	1	12250446	12250451
08g	718	741	12250001	12500000	1	12250718	12250741
08g	2139	2141	12250001	12500000	1	12252139	12252141
08g	3001	3004	12250001	12500000	1	12253001	12253004
08g	3218	3247	12250001	12500000	1	12253218	12253247
08g	3218	3235	12250001	12500000	1	12253218	12253235
08g	4969	4970	12250001	12500000	1	12254969	12254970
08g	4969	6181	12250001	12500000	1	12254969	12256181
08g	5396	5488	12250001	12500000	1	12255396	12255488
08g	5396	5787	12250001	12500000	1	12255396	12255787
08g	5431	5488	12250001	12500000	1	12255431	12255488
08g	5787	6444	12250001	12500000	1	12255787	12256444
08g	6954	7657	12250001	12500000	1	12256954	12257657
08g	7542	7657	12250001	12500000	1	12257542	12257657
08g	7743	7845	12250001	12500000	1	12257743	12257845
08g	8784	9106	12250001	12500000	1	12258784	12259106
08g	8784	9464	12250001	12500000	1	12258784	12259464
08g	8986	9106	12250001	12500000	1	12258986	12259106
08g	8986	9072	12250001	12500000	1	12258986	12259072
08g	8986	8989	12250001	12500000	1	12258986	12258989
08g	9072	9106	12250001	12500000	1	12259072	12259106
08g	9072	9464	12250001	12500000	1	12259072	12259464
08g	9072	9464	12250001	12500000	1	12259072	12259464
08g	9554	9600	12250001	12500000	1	12259554	12259600
08g	9600	9691	12250001	12500000	1	12259600	12259691
08g	10126	10451	12250001	12500000	1	12260126	12260451
08g	10126	10451	12250001	12500000	1	12260126	12260451
08g	10126	10438	12250001	12500000	1	12260126	12260438
08g	10126	10438	12250001	12500000	1	12260126	12260438
08g	10406	10445	12250001	12500000	1	12260406	12260445
08g	10406	10445	12250001	12500000	1	12260406	12260445
08g	10760	10867	12250001	12500000	1	12260760	12260867
08g	10766	10816	12250001	12500000	1	12260766	12260816
08g	10766	10854	12250001	12500000	1	12260766	12260854
08g	11846	11885	12250001	12500000	1	12261846	12261885
08g	14471	14703	12250001	12500000	1	12264471	12264703
08g	14630	14663	12250001	12500000	1	12264630	12264663
08g	14647	14663	12250001	12500000	1	12264647	12264663
08g	14647	14703	12250001	12500000	1	12264647	12264703
08g	14919	15274	12250001	12500000	1	12264919	12265274
08g	15059	15274	12250001	12500000	1	12265059	12265274
08g	15215	15317	12250001	12500000	1	12265215	12265317
08g	15939	16221	12250001	12500000	1	12265939	12266221
08g	15939	16221	12250001	12500000	1	12265939	12266221
08g	17216	19085	12250001	12500000	1	12267216	12269085
08g	17898	19072	12250001	12500000	1	12267898	12269072
08g	17898	18010	12250001	12500000	1	12267898	12268010
08g	17978	18472	12250001	12500000	1	12267978	12268472
08g	17978	18472	12250001	12500000	1	12267978	12268472
08g	19072	19861	12250001	12500000	1	12269072	12269861
08g	19072	19077	12250001	12500000	1	12269072	12269077
08g	19072	19077	12250001	12500000	1	12269072	12269077
08g	19714	19861	12250001	12500000	1	12269714	12269861
08g	19714	19861	12250001	12500000	1	12269714	12269861
08g	19729	19861	12250001	12500000	1	12269729	12269861
08g	19806	19861	12250001	12500000	1	12269806	12269861
08g	22420	22450	12250001	12500000	1	12272420	12272450
08g	22526	23348	12250001	12500000	1	12272526	12273348
08g	22832	22928	12250001	12500000	1	12272832	12272928
08g	23662	24433	12250001	12500000	1	12273662	12274433
08g	23662	23779	12250001	12500000	1	12273662	12273779
08g	23757	23886	12250001	12500000	1	12273757	12273886
08g	26595	26655	12250001	12500000	1	12276595	12276655
08g	26595	26655	12250001	12500000	1	12276595	12276655
08g	28736	28805	12250001	12500000	1	12278736	12278805
08g	28805	29011	12250001	12500000	1	12278805	12279011
08g	30510	32861	12250001	12500000	1	12280510	12282861
08g	30510	33047	12250001	12500000	1	12280510	12283047
08g	30957	31427	12250001	12500000	1	12280957	12281427
08g	31075	31114	12250001	12500000	1	12281075	12281114
08g	31318	31342	12250001	12500000	1	12281318	12281342
08g	31427	31457	12250001	12500000	1	12281427	12281457
08g	35455	35857	12250001	12500000	1	12285455	12285857
08g	35555	35857	12250001	12500000	1	12285555	12285857
08g	35699	35797	12250001	12500000	1	12285699	12285797
08g	35699	35797	12250001	12500000	1	12285699	12285797
08g	35797	35857	12250001	12500000	1	12285797	12285857
08g	35842	35857	12250001	12500000	1	12285842	12285857
08g	35842	35857	12250001	12500000	1	12285842	12285857
08g	36188	36323	12250001	12500000	1	12286188	12286323
08g	36188	36767	12250001	12500000	1	12286188	12286767
08g	36188	36337	12250001	12500000	1	12286188	12286337
08g	36323	36337	12250001	12500000	1	12286323	12286337
08g	36337	36767	12250001	12500000	1	12286337	12286767
08g	36365	36715	12250001	12500000	1	12286365	12286715
08g	36365	36725	12250001	12500000	1	12286365	12286725
08g	36665	36725	12250001	12500000	1	12286665	12286725
08g	40899	41025	12250001	12500000	1	12290899	12291025
08g	40899	40994	12250001	12500000	1	12290899	12290994
08g	40899	40955	12250001	12500000	1	12290899	12290955
08g	42019	42483	12250001	12500000	1	12292019	12292483
08g	42398	42483	12250001	12500000	1	12292398	12292483
08g	42398	42426	12250001	12500000	1	12292398	12292426
08g	43261	43284	12250001	12500000	1	12293261	12293284
08g	43261	43284	12250001	12500000	1	12293261	12293284
08g	44953	45476	12250001	12500000	1	12294953	12295476
08g	44953	45476	12250001	12500000	1	12294953	12295476
08g	44980	45476	12250001	12500000	1	12294980	12295476
08g	44980	45476	12250001	12500000	1	12294980	12295476
08g	44980	45688	12250001	12500000	1	12294980	12295688
08g	44980	45688	12250001	12500000	1	12294980	12295688
08g	44980	45261	12250001	12500000	1	12294980	12295261
08g	44980	45261	12250001	12500000	1	12294980	12295261
08g	45891	46546	12250001	12500000	1	12295891	12296546
08g	45891	46546	12250001	12500000	1	12295891	12296546
08g	48219	48223	12250001	12500000	1	12298219	12298223
08g	48859	49740	12250001	12500000	1	12298859	12299740
08g	48859	49182	12250001	12500000	1	12298859	12299182
08g	49622	49740	12250001	12500000	1	12299622	12299740
08g	50491	50560	12250001	12500000	1	12300491	12300560
08g	51002	51796	12250001	12500000	1	12301002	12301796
08g	51002	51925	12250001	12500000	1	12301002	12301925
08g	51262	51297	12250001	12500000	1	12301262	12301297
08g	51297	51457	12250001	12500000	1	12301297	12301457
08g	52910	52995	12250001	12500000	1	12302910	12302995
08g	56950	57028	12250001	12500000	1	12306950	12307028
08g	57074	57134	12250001	12500000	1	12307074	12307134
08g	57405	57491	12250001	12500000	1	12307405	12307491
08g	57466	57472	12250001	12500000	1	12307466	12307472
08g	57472	57665	12250001	12500000	1	12307472	12307665
08g	57658	57665	12250001	12500000	1	12307658	12307665
08g	61049	61062	12250001	12500000	1	12311049	12311062
08g	63938	67155	12250001	12500000	1	12313938	12317155
08g	63938	64058	12250001	12500000	1	12313938	12314058
08g	63938	64424	12250001	12500000	1	12313938	12314424
08g	64108	64121	12250001	12500000	1	12314108	12314121
08g	64173	64302	12250001	12500000	1	12314173	12314302
08g	64387	64390	12250001	12500000	1	12314387	12314390
08g	64414	64540	12250001	12500000	1	12314414	12314540
08g	64533	64540	12250001	12500000	1	12314533	12314540
08g	64854	64882	12250001	12500000	1	12314854	12314882
08g	64854	64960	12250001	12500000	1	12314854	12314960
08g	64854	65729	12250001	12500000	1	12314854	12315729
08g	64951	64960	12250001	12500000	1	12314951	12314960
08g	64951	64960	12250001	12500000	1	12314951	12314960
08g	65113	65115	12250001	12500000	1	12315113	12315115
08g	65113	65698	12250001	12500000	1	12315113	12315698
08g	65260	65926	12250001	12500000	1	12315260	12315926
08g	65729	66546	12250001	12500000	1	12315729	12316546
08g	65923	66546	12250001	12500000	1	12315923	12316546
08g	65923	65926	12250001	12500000	1	12315923	12315926
08g	66041	66091	12250001	12500000	1	12316041	12316091
08g	66041	66060	12250001	12500000	1	12316041	12316060
08g	66041	66060	12250001	12500000	1	12316041	12316060
08g	66041	66546	12250001	12500000	1	12316041	12316546
08g	66432	67595	12250001	12500000	1	12316432	12317595
08g	66540	69282	12250001	12500000	1	12316540	12319282
08g	66540	66567	12250001	12500000	1	12316540	12316567
08g	66540	66546	12250001	12500000	1	12316540	12316546
08g	66540	66546	12250001	12500000	1	12316540	12316546
08g	66652	66683	12250001	12500000	1	12316652	12316683
08g	66652	66666	12250001	12500000	1	12316652	12316666
08g	66661	69282	12250001	12500000	1	12316661	12319282
08g	66708	67155	12250001	12500000	1	12316708	12317155
08g	66931	67155	12250001	12500000	1	12316931	12317155
08g	67056	71724	12250001	12500000	1	12317056	12321724
08g	67056	67985	12250001	12500000	1	12317056	12317985
08g	67249	67459	12250001	12500000	1	12317249	12317459
08g	67338	67377	12250001	12500000	1	12317338	12317377
08g	67459	67751	12250001	12500000	1	12317459	12317751
08g	67735	67985	12250001	12500000	1	12317735	12317985
08g	67985	68104	12250001	12500000	1	12317985	12318104
08g	68033	68064	12250001	12500000	1	12318033	12318064
08g	68098	68104	12250001	12500000	1	12318098	12318104
08g	68098	68104	12250001	12500000	1	12318098	12318104
08g	69282	69526	12250001	12500000	1	12319282	12319526
08g	70236	75253	12250001	12500000	1	12320236	12325253
08g	70236	73398	12250001	12500000	1	12320236	12323398
08g	70425	73460	12250001	12500000	1	12320425	12323460
08g	70425	70434	12250001	12500000	1	12320425	12320434
08g	70766	71122	12250001	12500000	1	12320766	12321122
08g	70766	73398	12250001	12500000	1	12320766	12323398
08g	70766	70882	12250001	12500000	1	12320766	12320882
08g	70766	72954	12250001	12500000	1	12320766	12322954
08g	70882	71122	12250001	12500000	1	12320882	12321122
08g	72595	72660	12250001	12500000	1	12322595	12322660
08g	72598	72660	12250001	12500000	1	12322598	12322660
08g	72660	72954	12250001	12500000	1	12322660	12322954
08g	73275	73398	12250001	12500000	1	12323275	12323398
08g	74119	74177	12250001	12500000	1	12324119	12324177
08g	74119	74177	12250001	12500000	1	12324119	12324177
08g	75716	76146	12250001	12500000	1	12325716	12326146
08g	75856	75857	12250001	12500000	1	12325856	12325857
08g	76794	76808	12250001	12500000	1	12326794	12326808
08g	76794	76808	12250001	12500000	1	12326794	12326808
08g	78129	78133	12250001	12500000	1	12328129	12328133
08g	78133	78221	12250001	12500000	1	12328133	12328221
08g	78923	79274	12250001	12500000	1	12328923	12329274
08g	78923	78985	12250001	12500000	1	12328923	12328985
08g	78923	79367	12250001	12500000	1	12328923	12329367
08g	79367	79989	12250001	12500000	1	12329367	12329989
08g	80027	80249	12250001	12500000	1	12330027	12330249
08g	80027	80249	12250001	12500000	1	12330027	12330249
08g	81846	81885	12250001	12500000	1	12331846	12331885
08g	81846	81885	12250001	12500000	1	12331846	12331885
08g	83368	83784	12250001	12500000	1	12333368	12333784
08g	83474	86048	12250001	12500000	1	12333474	12336048
08g	83474	86824	12250001	12500000	1	12333474	12336824
08g	83474	83784	12250001	12500000	1	12333474	12333784
08g	84524	84549	12250001	12500000	1	12334524	12334549
08g	84524	84549	12250001	12500000	1	12334524	12334549
08g	84687	85401	12250001	12500000	1	12334687	12335401
08g	84904	86048	12250001	12500000	1	12334904	12336048
08g	85097	85640	12250001	12500000	1	12335097	12335640
08g	86030	86048	12250001	12500000	1	12336030	12336048
08g	86637	86824	12250001	12500000	1	12336637	12336824
08g	89971	90090	12250001	12500000	1	12339971	12340090
08g	90090	91159	12250001	12500000	1	12340090	12341159
08g	90814	91159	12250001	12500000	1	12340814	12341159
08g	90814	90885	12250001	12500000	1	12340814	12340885
08g	91107	91159	12250001	12500000	1	12341107	12341159
08g	91576	91652	12250001	12500000	1	12341576	12341652
08g	91576	92489	12250001	12500000	1	12341576	12342489
08g	91652	92134	12250001	12500000	1	12341652	12342134
08g	91652	92743	12250001	12500000	1	12341652	12342743
08g	93218	93420	12250001	12500000	1	12343218	12343420
08g	93982	94134	12250001	12500000	1	12343982	12344134
08g	94103	94134	12250001	12500000	1	12344103	12344134
08g	94103	94124	12250001	12500000	1	12344103	12344124
08g	94851	95154	12250001	12500000	1	12344851	12345154
08g	95009	95275	12250001	12500000	1	12345009	12345275
08g	98869	98927	12250001	12500000	1	12348869	12348927
08g	98896	98955	12250001	12500000	1	12348896	12348955
08g	99209	99443	12250001	12500000	1	12349209	12349443
08g	99209	100199	12250001	12500000	1	12349209	12350199
08g	99221	100199	12250001	12500000	1	12349221	12350199
08g	99221	100199	12250001	12500000	1	12349221	12350199
08g	99437	99443	12250001	12500000	1	12349437	12349443
08g	99437	99443	12250001	12500000	1	12349437	12349443
08g	100127	100199	12250001	12500000	1	12350127	12350199
08g	100127	100199	12250001	12500000	1	12350127	12350199
08g	102568	102571	12250001	12500000	1	12352568	12352571
08g	103557	103754	12250001	12500000	1	12353557	12353754
08g	107491	107557	12250001	12500000	1	12357491	12357557
08g	110835	111829	12250001	12500000	1	12360835	12361829
08g	110835	111049	12250001	12500000	1	12360835	12361049
08g	110835	110957	12250001	12500000	1	12360835	12360957
08g	111121	111148	12250001	12500000	1	12361121	12361148
08g	111289	111649	12250001	12500000	1	12361289	12361649
08g	111573	111829	12250001	12500000	1	12361573	12361829
08g	111635	111829	12250001	12500000	1	12361635	12361829
08g	113474	115742	12250001	12500000	1	12363474	12365742
08g	113865	113921	12250001	12500000	1	12363865	12363921
08g	113865	113922	12250001	12500000	1	12363865	12363922
08g	113917	114387	12250001	12500000	1	12363917	12364387
08g	113917	113922	12250001	12500000	1	12363917	12363922
08g	114275	116150	12250001	12500000	1	12364275	12366150
08g	114275	114357	12250001	12500000	1	12364275	12364357
08g	114891	117244	12250001	12500000	1	12364891	12367244
08g	115478	115547	12250001	12500000	1	12365478	12365547
08g	115691	115742	12250001	12500000	1	12365691	12365742
08g	115691	115742	12250001	12500000	1	12365691	12365742
08g	116874	117085	12250001	12500000	1	12366874	12367085
08g	117945	118072	12250001	12500000	1	12367945	12368072
08g	117991	118426	12250001	12500000	1	12367991	12368426
08g	118262	118295	12250001	12500000	1	12368262	12368295
08g	118262	118295	12250001	12500000	1	12368262	12368295
08g	118301	118426	12250001	12500000	1	12368301	12368426
08g	118301	118416	12250001	12500000	1	12368301	12368416
08g	118395	118416	12250001	12500000	1	12368395	12368416
08g	120923	121015	12250001	12500000	1	12370923	12371015
08g	121011	121122	12250001	12500000	1	12371011	12371122
08g	121011	121015	12250001	12500000	1	12371011	12371015
08g	121015	121203	12250001	12500000	1	12371015	12371203
08g	122061	122692	12250001	12500000	1	12372061	12372692
08g	122591	122692	12250001	12500000	1	12372591	12372692
08g	124762	124819	12250001	12500000	1	12374762	12374819
08g	132847	132848	12250001	12500000	1	12382847	12382848
08g	132887	132918	12250001	12500000	1	12382887	12382918
08g	133589	133600	12250001	12500000	1	12383589	12383600
08g	136175	136207	12250001	12500000	1	12386175	12386207
08g	136175	136207	12250001	12500000	1	12386175	12386207
08g	136840	136849	12250001	12500000	1	12386840	12386849
08g	136849	137034	12250001	12500000	1	12386849	12387034
08g	136910	137034	12250001	12500000	1	12386910	12387034
08g	136933	137118	12250001	12500000	1	12386933	12387118
08g	137034	137118	12250001	12500000	1	12387034	12387118
08g	137974	138003	12250001	12500000	1	12387974	12388003
08g	139517	139598	12250001	12500000	1	12389517	12389598
08g	140755	141164	12250001	12500000	1	12390755	12391164
08g	141033	141164	12250001	12500000	1	12391033	12391164
08g	141164	142065	12250001	12500000	1	12391164	12392065
08g	141722	142232	12250001	12500000	1	12391722	12392232
08g	141722	142065	12250001	12500000	1	12391722	12392065
08g	141931	142065	12250001	12500000	1	12391931	12392065
