SubRegion	GC_Beg	GC_End	TL_Beg	TL_End	TL_Ori	ABeg	AEnd
08l	162953	163305	11835348	12275672	-1	12112368	12112720
08l	162448	162674	11835348	12275672	-1	12112999	12113225
08l	161363	162448	11835348	12275672	-1	12113225	12114310
08l	161750	161753	11835348	12275672	-1	12113920	12113923
08l	161363	161753	11835348	12275672	-1	12113920	12114310
08l	138387	159738	11835348	12275672	-1	12115935	12137286
08l	157834	159186	11835348	12275672	-1	12116487	12117839
08l	156435	157834	11835348	12275672	-1	12117839	12119238
08l	157560	157693	11835348	12275672	-1	12117980	12118113
08l	157379	157401	11835348	12275672	-1	12118272	12118294
08l	154810	155261	11835348	12275672	-1	12120412	12120863
08l	152669	152693	11835348	12275672	-1	12122980	12123004
08l	152684	152693	11835348	12275672	-1	12122980	12122989
08l	152669	152684	11835348	12275672	-1	12122989	12123004
08l	151792	152495	11835348	12275672	-1	12123178	12123881
08l	150465	150468	11835348	12275672	-1	12125205	12125208
08l	147411	148337	11835348	12275672	-1	12127336	12128262
08l	148238	148313	11835348	12275672	-1	12127360	12127435
08l	147411	148313	11835348	12275672	-1	12127360	12128262
08l	147411	147474	11835348	12275672	-1	12128199	12128262
08l	146381	146400	11835348	12275672	-1	12129273	12129292
08l	145564	145611	11835348	12275672	-1	12130062	12130109
08l	144811	145611	11835348	12275672	-1	12130062	12130862
08l	141363	142777	11835348	12275672	-1	12132896	12134310
08l	141839	142038	11835348	12275672	-1	12133635	12133834
08l	141439	141440	11835348	12275672	-1	12134233	12134234
08l	141249	141251	11835348	12275672	-1	12134422	12134424
08l	135897	135941	11835348	12275672	-1	12139732	12139776
08l	134346	134405	11835348	12275672	-1	12141268	12141327
08l	134266	134405	11835348	12275672	-1	12141268	12141407
08l	134266	134267	11835348	12275672	-1	12141406	12141407
08l	133681	133685	11835348	12275672	-1	12141988	12141992
08l	121891	133675	11835348	12275672	-1	12141998	12153782
08l	133106	133107	11835348	12275672	-1	12142566	12142567
08l	130615	130683	11835348	12275672	-1	12144990	12145058
08l	121351	121430	11835348	12275672	-1	12154243	12154322
08l	121004	121005	11835348	12275672	-1	12154668	12154669
08l	119434	119447	11835348	12275672	-1	12156226	12156239
08l	106708	118104	11835348	12275672	-1	12157569	12168965
08l	116095	117891	11835348	12275672	-1	12157782	12159578
08l	116216	116345	11835348	12275672	-1	12159328	12159457
08l	116279	116345	11835348	12275672	-1	12159328	12159394
08l	116216	116285	11835348	12275672	-1	12159388	12159457
08l	112935	114376	11835348	12275672	-1	12161297	12162738
08l	114046	114047	11835348	12275672	-1	12161626	12161627
08l	114040	114047	11835348	12275672	-1	12161626	12161633
08l	113494	113584	11835348	12275672	-1	12162089	12162179
08l	108899	113584	11835348	12275672	-1	12162089	12166774
08l	113482	113584	11835348	12275672	-1	12162089	12162191
08l	113494	113526	11835348	12275672	-1	12162147	12162179
08l	112935	113021	11835348	12275672	-1	12162652	12162738
08l	111821	111840	11835348	12275672	-1	12163833	12163852
08l	110897	111155	11835348	12275672	-1	12164518	12164776
08l	109364	111065	11835348	12275672	-1	12164608	12166309
08l	109868	109967	11835348	12275672	-1	12165706	12165805
08l	109376	109967	11835348	12275672	-1	12165706	12166297
08l	109376	109430	11835348	12275672	-1	12166243	12166297
08l	107938	108342	11835348	12275672	-1	12167331	12167735
08l	108140	108342	11835348	12275672	-1	12167331	12167533
08l	107938	108140	11835348	12275672	-1	12167533	12167735
08l	99685	99691	11835348	12275672	-1	12175982	12175988
08l	93986	96354	11835348	12275672	-1	12179319	12181687
08l	91924	92057	11835348	12275672	-1	12183616	12183749
08l	91381	92005	11835348	12275672	-1	12183668	12184292
08l	91525	91572	11835348	12275672	-1	12184101	12184148
08l	91256	91258	11835348	12275672	-1	12184415	12184417
08l	90822	91258	11835348	12275672	-1	12184415	12184851
08l	90822	91205	11835348	12275672	-1	12184468	12184851
08l	91191	91199	11835348	12275672	-1	12184474	12184482
08l	91182	91199	11835348	12275672	-1	12184474	12184491
08l	91055	91060	11835348	12275672	-1	12184613	12184618
08l	90508	90822	11835348	12275672	-1	12184851	12185165
08l	87524	87562	11835348	12275672	-1	12188111	12188149
08l	86252	86771	11835348	12275672	-1	12188902	12189421
08l	83803	86771	11835348	12275672	-1	12188902	12191870
08l	86252	86546	11835348	12275672	-1	12189127	12189421
08l	86492	86546	11835348	12275672	-1	12189127	12189181
08l	86077	86078	11835348	12275672	-1	12189595	12189596
08l	85366	85391	11835348	12275672	-1	12190282	12190307
08l	85100	85119	11835348	12275672	-1	12190554	12190573
08l	84126	84475	11835348	12275672	-1	12191198	12191547
08l	83364	83369	11835348	12275672	-1	12192304	12192309
08l	62342	81300	11835348	12275672	-1	12194373	12213331
08l	77363	79875	11835348	12275672	-1	12195798	12198310
08l	77508	77600	11835348	12275672	-1	12198073	12198165
08l	77478	77600	11835348	12275672	-1	12198073	12198195
08l	77478	77508	11835348	12275672	-1	12198165	12198195
08l	76662	76667	11835348	12275672	-1	12199006	12199011
08l	73662	74304	11835348	12275672	-1	12201369	12202011
08l	73662	73691	11835348	12275672	-1	12201982	12202011
08l	69918	70235	11835348	12275672	-1	12205438	12205755
08l	68368	69345	11835348	12275672	-1	12206328	12207305
08l	68368	68602	11835348	12275672	-1	12207071	12207305
08l	68368	68413	11835348	12275672	-1	12207260	12207305
08l	64299	64302	11835348	12275672	-1	12211371	12211374
08l	62673	63067	11835348	12275672	-1	12212606	12213000
08l	61481	61483	11835348	12275672	-1	12214190	12214192
08l	57577	60217	11835348	12275672	-1	12215456	12218096
08l	59739	59745	11835348	12275672	-1	12215928	12215934
08l	56792	56970	11835348	12275672	-1	12218703	12218881
08l	56547	56602	11835348	12275672	-1	12219071	12219126
08l	56049	56602	11835348	12275672	-1	12219071	12219624
08l	56214	56289	11835348	12275672	-1	12219384	12219459
08l	55007	55051	11835348	12275672	-1	12220622	12220666
08l	54192	55051	11835348	12275672	-1	12220622	12221481
08l	53758	54606	11835348	12275672	-1	12221067	12221915
08l	54574	54606	11835348	12275672	-1	12221067	12221099
08l	53758	53825	11835348	12275672	-1	12221848	12221915
08l	53330	53332	11835348	12275672	-1	12222341	12222343
08l	52857	52878	11835348	12275672	-1	12222795	12222816
08l	52846	52878	11835348	12275672	-1	12222795	12222827
08l	52001	52434	11835348	12275672	-1	12223239	12223672
08l	52256	52258	11835348	12275672	-1	12223415	12223417
08l	51475	52258	11835348	12275672	-1	12223415	12224198
08l	51616	52061	11835348	12275672	-1	12223612	12224057
08l	50454	50794	11835348	12275672	-1	12224879	12225219
08l	50784	50794	11835348	12275672	-1	12224879	12224889
08l	50585	50784	11835348	12275672	-1	12224889	12225088
08l	50454	50585	11835348	12275672	-1	12225088	12225219
08l	50114	50306	11835348	12275672	-1	12225367	12225559
08l	50057	50306	11835348	12275672	-1	12225367	12225616
08l	49494	50114	11835348	12275672	-1	12225559	12226179
08l	46293	46469	11835348	12275672	-1	12229204	12229380
08l	44147	46469	11835348	12275672	-1	12229204	12231526
08l	46293	46294	11835348	12275672	-1	12229379	12229380
08l	45472	45476	11835348	12275672	-1	12230197	12230201
08l	44147	44274	11835348	12275672	-1	12231399	12231526
08l	44199	44274	11835348	12275672	-1	12231399	12231474
08l	42281	42282	11835348	12275672	-1	12233391	12233392
08l	40906	40967	11835348	12275672	-1	12234706	12234767
08l	40850	40862	11835348	12275672	-1	12234811	12234823
08l	40273	40862	11835348	12275672	-1	12234811	12235400
08l	40359	40420	11835348	12275672	-1	12235253	12235314
08l	40193	40420	11835348	12275672	-1	12235253	12235480
08l	40273	40290	11835348	12275672	-1	12235383	12235400
08l	40193	40273	11835348	12275672	-1	12235400	12235480
08l	40072	40273	11835348	12275672	-1	12235400	12235601
08l	40072	40246	11835348	12275672	-1	12235427	12235601
08l	40193	40196	11835348	12275672	-1	12235477	12235480
08l	40030	40072	11835348	12275672	-1	12235601	12235643
08l	39932	40030	11835348	12275672	-1	12235643	12235741
08l	39932	40003	11835348	12275672	-1	12235670	12235741
08l	39932	39944	11835348	12275672	-1	12235729	12235741
08l	39542	39547	11835348	12275672	-1	12236126	12236131
08l	39478	39519	11835348	12275672	-1	12236154	12236195
08l	33020	33071	11835348	12275672	-1	12242602	12242653
08l	32775	33071	11835348	12275672	-1	12242602	12242898
08l	32816	32822	11835348	12275672	-1	12242851	12242857
08l	32775	32822	11835348	12275672	-1	12242851	12242898
08l	32642	32680	11835348	12275672	-1	12242993	12243031
08l	19139	19148	11835348	12275672	-1	12256525	12256534
08l	18130	18592	11835348	12275672	-1	12257081	12257543
08l	18242	18257	11835348	12275672	-1	12257416	12257431
08l	17033	17045	11835348	12275672	-1	12258628	12258640
08l	13672	13699	11835348	12275672	-1	12261974	12262001
08l	12062	12092	11835348	12275672	-1	12263581	12263611
08l	11445	11449	11835348	12275672	-1	12264224	12264228
08l	10776	10803	11835348	12275672	-1	12264870	12264897
08l	9240	9828	11835348	12275672	-1	12265845	12266433
08l	9725	9786	11835348	12275672	-1	12265887	12265948
08l	8871	9294	11835348	12275672	-1	12266379	12266802
08l	8495	8716	11835348	12275672	-1	12266957	12267178
08l	6736	6769	11835348	12275672	-1	12268904	12268937
08l	6068	6077	11835348	12275672	-1	12269596	12269605
08l	6068	6071	11835348	12275672	-1	12269602	12269605
08l	3994	4048	11835348	12275672	-1	12271625	12271679
08l	1712	1713	11835348	12275672	-1	12273960	12273961
08l	1470	1601	11835348	12275672	-1	12274072	12274203
08l	947	1077	11835348	12275672	-1	12274596	12274726
08l	429	519	11835348	12275672	-1	12275154	12275244
08k	249793	249849	12275673	12525672	-1	12275824	12275880
08k	249796	249849	12275673	12525672	-1	12275824	12275877
08k	249582	249849	12275673	12525672	-1	12275824	12276091
08k	249582	249601	12275673	12525672	-1	12276072	12276091
08k	249588	249601	12275673	12525672	-1	12276072	12276085
08k	247131	247145	12275673	12525672	-1	12278528	12278542
08k	246931	247145	12275673	12525672	-1	12278528	12278742
08k	245755	245767	12275673	12525672	-1	12279906	12279918
08k	244113	244128	12275673	12525672	-1	12281545	12281560
08k	244091	244128	12275673	12525672	-1	12281545	12281582
08k	242953	242955	12275673	12525672	-1	12282718	12282720
08k	240940	242577	12275673	12525672	-1	12283096	12284733
08k	242398	242577	12275673	12525672	-1	12283096	12283275
08k	241296	241338	12275673	12525672	-1	12284335	12284377
08k	241064	241338	12275673	12525672	-1	12284335	12284609
08k	240310	240654	12275673	12525672	-1	12285019	12285363
08k	240297	240310	12275673	12525672	-1	12285363	12285376
08k	237372	237618	12275673	12525672	-1	12288055	12288301
08k	237390	237618	12275673	12525672	-1	12288055	12288283
08k	236054	237446	12275673	12525672	-1	12288227	12289619
08k	237390	237446	12275673	12525672	-1	12288227	12288283
08k	237373	237434	12275673	12525672	-1	12288239	12288300
08k	237372	237373	12275673	12525672	-1	12288300	12288301
08k	236947	237064	12275673	12525672	-1	12288609	12288726
08k	235810	235858	12275673	12525672	-1	12289815	12289863
08k	234524	234733	12275673	12525672	-1	12290940	12291149
08k	234548	234720	12275673	12525672	-1	12290953	12291125
08k	234548	234644	12275673	12525672	-1	12291029	12291125
08k	234548	234569	12275673	12525672	-1	12291104	12291125
08k	232394	232449	12275673	12525672	-1	12293224	12293279
08k	232394	232396	12275673	12525672	-1	12293277	12293279
08k	229593	230103	12275673	12525672	-1	12295570	12296080
08k	229699	230103	12275673	12525672	-1	12295570	12295974
08k	230097	230103	12275673	12525672	-1	12295570	12295576
08k	229593	229699	12275673	12525672	-1	12295974	12296080
08k	228624	228840	12275673	12525672	-1	12296833	12297049
08k	227878	228026	12275673	12525672	-1	12297647	12297795
08k	225952	225964	12275673	12525672	-1	12299709	12299721
08k	225749	225761	12275673	12525672	-1	12299912	12299924
08k	225046	225057	12275673	12525672	-1	12300616	12300627
08k	225035	225057	12275673	12525672	-1	12300616	12300638
08k	224907	224917	12275673	12525672	-1	12300756	12300766
08k	224617	224685	12275673	12525672	-1	12300988	12301056
08k	223658	223778	12275673	12525672	-1	12301895	12302015
08k	210142	210228	12275673	12525672	-1	12315445	12315531
08k	210205	210228	12275673	12525672	-1	12315445	12315468
08k	208399	208403	12275673	12525672	-1	12317270	12317274
08k	208086	208237	12275673	12525672	-1	12317436	12317587
08k	208154	208165	12275673	12525672	-1	12317508	12317519
08k	208086	208165	12275673	12525672	-1	12317508	12317587
08k	208140	208165	12275673	12525672	-1	12317508	12317533
08k	208140	208158	12275673	12525672	-1	12317515	12317533
08k	206049	206052	12275673	12525672	-1	12319621	12319624
08k	205296	205314	12275673	12525672	-1	12320359	12320377
08k	204246	204262	12275673	12525672	-1	12321411	12321427
08k	202542	202555	12275673	12525672	-1	12323118	12323131
08k	201814	201818	12275673	12525672	-1	12323855	12323859
08k	201641	201652	12275673	12525672	-1	12324021	12324032
08k	201400	201652	12275673	12525672	-1	12324021	12324273
08k	201400	201641	12275673	12525672	-1	12324032	12324273
08k	198161	198162	12275673	12525672	-1	12327511	12327512
08k	196828	197957	12275673	12525672	-1	12327716	12328845
08k	196990	197066	12275673	12525672	-1	12328607	12328683
08k	195141	195849	12275673	12525672	-1	12329824	12330532
08k	195382	195455	12275673	12525672	-1	12330218	12330291
08k	193215	193383	12275673	12525672	-1	12332290	12332458
08k	193260	193287	12275673	12525672	-1	12332386	12332413
08k	192921	192924	12275673	12525672	-1	12332749	12332752
08k	192540	192542	12275673	12525672	-1	12333131	12333133
08k	192071	192093	12275673	12525672	-1	12333580	12333602
08k	192079	192093	12275673	12525672	-1	12333580	12333594
08k	184225	184290	12275673	12525672	-1	12341383	12341448
08k	184225	184236	12275673	12525672	-1	12341437	12341448
08k	183705	183739	12275673	12525672	-1	12341934	12341968
08k	182406	182408	12275673	12525672	-1	12343265	12343267
08k	181482	181590	12275673	12525672	-1	12344083	12344191
08k	181482	181543	12275673	12525672	-1	12344130	12344191
08k	181396	181501	12275673	12525672	-1	12344172	12344277
08k	181291	181296	12275673	12525672	-1	12344377	12344382
08k	176348	176351	12275673	12525672	-1	12349322	12349325
08k	175556	175557	12275673	12525672	-1	12350116	12350117
08k	173972	174071	12275673	12525672	-1	12351602	12351701
08k	171842	171863	12275673	12525672	-1	12353810	12353831
08k	171494	171518	12275673	12525672	-1	12354155	12354179
08k	168624	168828	12275673	12525672	-1	12356845	12357049
08k	163534	163707	12275673	12525672	-1	12361966	12362139
08k	163367	163534	12275673	12525672	-1	12362139	12362306
08k	163367	163452	12275673	12525672	-1	12362221	12362306
08k	163367	163389	12275673	12525672	-1	12362284	12362306
08k	162607	162615	12275673	12525672	-1	12363058	12363066
08k	161485	162094	12275673	12525672	-1	12363579	12364188
08k	162062	162072	12275673	12525672	-1	12363601	12363611
08k	162067	162072	12275673	12525672	-1	12363601	12363606
08k	161842	161845	12275673	12525672	-1	12363828	12363831
08k	160913	160917	12275673	12525672	-1	12364756	12364760
08k	160515	160846	12275673	12525672	-1	12364827	12365158
08k	159640	159824	12275673	12525672	-1	12365849	12366033
08k	150102	156078	12275673	12525672	-1	12369595	12375571
08k	148386	153571	12275673	12525672	-1	12372102	12377287
08k	153122	153331	12275673	12525672	-1	12372342	12372551
08k	151098	153035	12275673	12525672	-1	12372638	12374575
08k	150826	153035	12275673	12525672	-1	12372638	12374847
08k	148386	152758	12275673	12525672	-1	12372915	12377287
08k	148760	149880	12275673	12525672	-1	12375793	12376913
08k	148433	149796	12275673	12525672	-1	12375877	12377240
08k	148760	149706	12275673	12525672	-1	12375967	12376913
08k	147263	147344	12275673	12525672	-1	12378329	12378410
08k	146916	147344	12275673	12525672	-1	12378329	12378757
08k	147028	147263	12275673	12525672	-1	12378410	12378645
08k	146916	147263	12275673	12525672	-1	12378410	12378757
08k	145142	145328	12275673	12525672	-1	12380345	12380531
08k	142421	142432	12275673	12525672	-1	12383241	12383252
08k	142421	142423	12275673	12525672	-1	12383250	12383252
08k	141500	142312	12275673	12525672	-1	12383361	12384173
08k	142160	142178	12275673	12525672	-1	12383495	12383513
08k	141351	141431	12275673	12525672	-1	12384242	12384322
