SubRegion	GC_Beg	GC_End	CH_Beg	CH_End	CH_Ori	ABeg	AEnd
11d	95556	95578	12621163	12871162	1	12716718	12716740
11d	97184	97185	12621163	12871162	1	12718346	12718347
11d	97184	97187	12621163	12871162	1	12718346	12718349
11d	101597	101616	12621163	12871162	1	12722759	12722778
11d	102710	102714	12621163	12871162	1	12723872	12723876
11d	103174	103731	12621163	12871162	1	12724336	12724893
11d	103612	103818	12621163	12871162	1	12724774	12724980
11d	103612	103731	12621163	12871162	1	12724774	12724893
11d	104014	104021	12621163	12871162	1	12725176	12725183
11d	107831	107846	12621163	12871162	1	12728993	12729008
11d	112760	112820	12621163	12871162	1	12733922	12733982
11d	112760	112821	12621163	12871162	1	12733922	12733983
11d	112775	112821	12621163	12871162	1	12733937	12733983
11d	113289	113298	12621163	12871162	1	12734451	12734460
11d	113295	113298	12621163	12871162	1	12734457	12734460
11d	115679	116911	12621163	12871162	1	12736841	12738073
11d	116613	116615	12621163	12871162	1	12737775	12737777
11d	116827	116911	12621163	12871162	1	12737989	12738073
11d	118005	118062	12621163	12871162	1	12739167	12739224
11d	118007	118062	12621163	12871162	1	12739169	12739224
11d	119337	119531	12621163	12871162	1	12740499	12740693
11d	120699	120716	12621163	12871162	1	12741861	12741878
11d	121773	122149	12621163	12871162	1	12742935	12743311
11d	124418	124730	12621163	12871162	1	12745580	12745892
11d	126257	127810	12621163	12871162	1	12747419	12748972
11d	126257	126336	12621163	12871162	1	12747419	12747498
11d	126336	127796	12621163	12871162	1	12747498	12748958
11d	126336	127117	12621163	12871162	1	12747498	12748279
11d	127492	127810	12621163	12871162	1	12748654	12748972
11d	128929	129266	12621163	12871162	1	12750091	12750428
11d	129761	131042	12621163	12871162	1	12750923	12752204
11d	129761	131089	12621163	12871162	1	12750923	12752251
11d	129902	131185	12621163	12871162	1	12751064	12752347
11d	129902	131222	12621163	12871162	1	12751064	12752384
11d	136231	136245	12621163	12871162	1	12757393	12757407
11d	139307	140232	12621163	12871162	1	12760469	12761394
11d	139698	141737	12621163	12871162	1	12760860	12762899
11d	140089	142194	12621163	12871162	1	12761251	12763356
11d	140089	140136	12621163	12871162	1	12761251	12761298
11d	142194	142670	12621163	12871162	1	12763356	12763832
11d	143367	143385	12621163	12871162	1	12764529	12764547
11d	143886	143914	12621163	12871162	1	12765048	12765076
11d	143896	143914	12621163	12871162	1	12765058	12765076
11d	144662	144674	12621163	12871162	1	12765824	12765836
11d	145248	145262	12621163	12871162	1	12766410	12766424
11d	147184	147187	12621163	12871162	1	12768346	12768349
11d	147623	147657	12621163	12871162	1	12768785	12768819
11d	147642	147657	12621163	12871162	1	12768804	12768819
11d	148214	148215	12621163	12871162	1	12769376	12769377
11d	151855	152227	12621163	12871162	1	12773017	12773389
11d	152804	152807	12621163	12871162	1	12773966	12773969
11d	153137	153164	12621163	12871162	1	12774299	12774326
11d	153191	153221	12621163	12871162	1	12774353	12774383
11d	156286	156300	12621163	12871162	1	12777448	12777462
11d	156720	156979	12621163	12871162	1	12777882	12778141
11d	156979	157047	12621163	12871162	1	12778141	12778209
11d	157178	157180	12621163	12871162	1	12778340	12778342
11d	160156	160159	12621163	12871162	1	12781318	12781321
11d	162708	162718	12621163	12871162	1	12783870	12783880
11d	163031	163059	12621163	12871162	1	12784193	12784221
11d	166219	166228	12621163	12871162	1	12787381	12787390
11d	171700	171702	12621163	12871162	1	12792862	12792864
11d	174546	174552	12621163	12871162	1	12795708	12795714
11d	174916	174917	12621163	12871162	1	12796078	12796079
11d	176410	176556	12621163	12871162	1	12797572	12797718
11d	176556	176828	12621163	12871162	1	12797718	12797990
11d	179421	179648	12621163	12871162	1	12800583	12800810
11d	179421	179660	12621163	12871162	1	12800583	12800822
11d	180110	180173	12621163	12871162	1	12801272	12801335
11d	180172	180173	12621163	12871162	1	12801334	12801335
11d	180326	180347	12621163	12871162	1	12801488	12801509
11d	180960	180974	12621163	12871162	1	12802122	12802136
11d	181529	181877	12621163	12871162	1	12802691	12803039
11d	185266	185267	12621163	12871162	1	12806428	12806429
11d	185266	185489	12621163	12871162	1	12806428	12806651
11d	189819	189839	12621163	12871162	1	12810981	12811001
11d	190736	190737	12621163	12871162	1	12811898	12811899
11d	194144	194612	12621163	12871162	1	12815306	12815774
11d	194233	194612	12621163	12871162	1	12815395	12815774
11d	194376	194612	12621163	12871162	1	12815538	12815774
11d	194702	194706	12621163	12871162	1	12815864	12815868
11d	194706	194843	12621163	12871162	1	12815868	12816005
11d	195041	195124	12621163	12871162	1	12816203	12816286
11d	195647	195891	12621163	12871162	1	12816809	12817053
11d	195647	196032	12621163	12871162	1	12816809	12817194
11d	195963	196032	12621163	12871162	1	12817125	12817194
11d	195964	196032	12621163	12871162	1	12817126	12817194
11d	196513	196677	12621163	12871162	1	12817675	12817839
11d	197359	197360	12621163	12871162	1	12818521	12818522
11d	200541	200562	12621163	12871162	1	12821703	12821724
11d	200733	200746	12621163	12871162	1	12821895	12821908
11d	203491	203494	12621163	12871162	1	12824653	12824656
11d	204987	204988	12621163	12871162	1	12826149	12826150
11d	206060	206064	12621163	12871162	1	12827222	12827226
11d	206449	206800	12621163	12871162	1	12827611	12827962
11d	206591	207377	12621163	12871162	1	12827753	12828539
11d	206632	206674	12621163	12871162	1	12827794	12827836
11d	206837	207377	12621163	12871162	1	12827999	12828539
11d	212402	212502	12621163	12871162	1	12833564	12833664
11d	213854	213946	12621163	12871162	1	12835016	12835108
11d	214266	214269	12621163	12871162	1	12835428	12835431
11d	217512	217514	12621163	12871162	1	12838674	12838676
11d	217956	217983	12621163	12871162	1	12839118	12839145
11d	219280	219321	12621163	12871162	1	12840442	12840483
11d	219429	219430	12621163	12871162	1	12840591	12840592
11d	221439	221490	12621163	12871162	1	12842601	12842652
11d	221965	221966	12621163	12871162	1	12843127	12843128
11d	222996	222999	12621163	12871162	1	12844158	12844161
11d	225540	225556	12621163	12871162	1	12846702	12846718
11d	225590	225765	12621163	12871162	1	12846752	12846927
11d	225744	225750	12621163	12871162	1	12846906	12846912
11d	225982	225995	12621163	12871162	1	12847144	12847157
11d	226291	226332	12621163	12871162	1	12847453	12847494
11d	226332	226342	12621163	12871162	1	12847494	12847504
11d	226681	226685	12621163	12871162	1	12847843	12847847
11d	228348	228376	12621163	12871162	1	12849510	12849538
11d	228348	228385	12621163	12871162	1	12849510	12849547
11d	228376	228385	12621163	12871162	1	12849538	12849547
11d	236197	236199	12621163	12871162	1	12857359	12857361
11d	241500	241502	12621163	12871162	1	12862662	12862664
11d	244897	244930	12621163	12871162	1	12866059	12866092
11d	246384	246402	12621163	12871162	1	12867546	12867564
11d	247598	247599	12621163	12871162	1	12868760	12868761
11d	248684	248839	12621163	12871162	1	12869846	12870001
11d	248719	248839	12621163	12871162	1	12869881	12870001
11e	1716	1718	12871163	13272609	1	12872878	12872880
11e	8240	8246	12871163	13272609	1	12879402	12879408
11e	8656	8657	12871163	13272609	1	12879818	12879819
11e	11762	12154	12871163	13272609	1	12882924	12883316
11e	13364	13456	12871163	13272609	1	12884526	12884618
11e	13882	13948	12871163	13272609	1	12885044	12885110
11e	15259	15299	12871163	13272609	1	12886421	12886461
11e	16542	16958	12871163	13272609	1	12887704	12888120
11e	18593	19299	12871163	13272609	1	12889755	12890461
11e	18951	19103	12871163	13272609	1	12890113	12890265
11e	19076	19141	12871163	13272609	1	12890238	12890303
11e	20569	20570	12871163	13272609	1	12891731	12891732
11e	27398	27423	12871163	13272609	1	12898560	12898585
11e	34258	34259	12871163	13272609	1	12905420	12905421
11e	34897	34899	12871163	13272609	1	12906059	12906061
11e	61069	61075	12871163	13272609	1	12932231	12932237
11e	61975	62596	12871163	13272609	1	12933137	12933758
11e	63026	63149	12871163	13272609	1	12934188	12934311
11e	67057	67094	12871163	13272609	1	12938219	12938256
11e	67273	67274	12871163	13272609	1	12938435	12938436
11e	70395	70439	12871163	13272609	1	12941557	12941601
11e	71991	71993	12871163	13272609	1	12943153	12943155
11e	73418	73499	12871163	13272609	1	12944580	12944661
11e	74934	74945	12871163	13272609	1	12946096	12946107
11e	74934	74939	12871163	13272609	1	12946096	12946101
11e	74939	74945	12871163	13272609	1	12946101	12946107
11e	78395	78432	12871163	13272609	1	12949557	12949594
11e	79825	81689	12871163	13272609	1	12950987	12952851
11e	80939	80944	12871163	13272609	1	12952101	12952106
11e	81152	81158	12871163	13272609	1	12952314	12952320
11e	81717	81897	12871163	13272609	1	12952879	12953059
11e	81717	81728	12871163	13272609	1	12952879	12952890
11e	81717	81937	12871163	13272609	1	12952879	12953099
11e	81812	81937	12871163	13272609	1	12952974	12953099
11e	82647	83631	12871163	13272609	1	12953809	12954793
11e	82878	83631	12871163	13272609	1	12954040	12954793
11e	83533	83542	12871163	13272609	1	12954695	12954704
11e	83542	83579	12871163	13272609	1	12954704	12954741
11e	83574	83579	12871163	13272609	1	12954736	12954741
11e	83666	83774	12871163	13272609	1	12954828	12954936
11e	85257	85275	12871163	13272609	1	12956419	12956437
11e	85482	85495	12871163	13272609	1	12956644	12956657
11e	87321	87327	12871163	13272609	1	12958483	12958489
11e	87619	87718	12871163	13272609	1	12958781	12958880
11e	87649	88464	12871163	13272609	1	12958811	12959626
11e	87676	88464	12871163	13272609	1	12958838	12959626
11e	88463	88464	12871163	13272609	1	12959625	12959626
11e	88698	88702	12871163	13272609	1	12959860	12959864
11e	89520	89557	12871163	13272609	1	12960682	12960719
11e	91165	91169	12871163	13272609	1	12962327	12962331
11e	94562	94576	12871163	13272609	1	12965724	12965738
11e	95033	95063	12871163	13272609	1	12966195	12966225
11e	95063	96134	12871163	13272609	1	12966225	12967296
11e	95091	95741	12871163	13272609	1	12966253	12966903
11e	95091	95092	12871163	13272609	1	12966253	12966254
11e	96308	96374	12871163	13272609	1	12967470	12967536
11e	96389	96539	12871163	13272609	1	12967551	12967701
11e	97924	97967	12871163	13272609	1	12969086	12969129
11e	98073	98209	12871163	13272609	1	12969235	12969371
11e	99018	99632	12871163	13272609	1	12970180	12970794
11e	99279	99564	12871163	13272609	1	12970441	12970726
11e	99279	99284	12871163	13272609	1	12970441	12970446
11e	99279	99377	12871163	13272609	1	12970441	12970539
11e	100813	100819	12871163	13272609	1	12971975	12971981
11e	101324	101339	12871163	13272609	1	12972486	12972501
11e	101618	101642	12871163	13272609	1	12972780	12972804
11e	101920	101922	12871163	13272609	1	12973082	12973084
11e	102810	105947	12871163	13272609	1	12973972	12977109
11e	105076	106531	12871163	13272609	1	12976238	12977693
11e	105077	105897	12871163	13272609	1	12976239	12977059
11e	105844	105869	12871163	13272609	1	12977006	12977031
11e	105894	106107	12871163	13272609	1	12977056	12977269
11e	106432	106531	12871163	13272609	1	12977594	12977693
11e	106531	106537	12871163	13272609	1	12977693	12977699
11e	107478	107480	12871163	13272609	1	12978640	12978642
11e	108495	108734	12871163	13272609	1	12979657	12979896
11e	109096	109130	12871163	13272609	1	12980258	12980292
11e	109260	109266	12871163	13272609	1	12980422	12980428
11e	109772	109780	12871163	13272609	1	12980934	12980942
11e	109802	110036	12871163	13272609	1	12980964	12981198
11e	110285	110414	12871163	13272609	1	12981447	12981576
11e	110414	110480	12871163	13272609	1	12981576	12981642
11e	110414	110417	12871163	13272609	1	12981576	12981579
11e	110564	110609	12871163	13272609	1	12981726	12981771
11e	110773	110775	12871163	13272609	1	12981935	12981937
11e	110773	110935	12871163	13272609	1	12981935	12982097
11e	110902	112127	12871163	13272609	1	12982064	12983289
11e	113633	113647	12871163	13272609	1	12984795	12984809
11e	118938	118960	12871163	13272609	1	12990100	12990122
11e	119415	119423	12871163	13272609	1	12990577	12990585
11e	119539	119931	12871163	13272609	1	12990701	12991093
11e	121494	121538	12871163	13272609	1	12992656	12992700
11e	121767	121768	12871163	13272609	1	12992929	12992930
11e	123217	123315	12871163	13272609	1	12994379	12994477
11e	124284	125758	12871163	13272609	1	12995446	12996920
11e	124284	124737	12871163	13272609	1	12995446	12995899
11e	124605	125412	12871163	13272609	1	12995767	12996574
11e	128235	129376	12871163	13272609	1	12999397	13000538
11e	128235	128873	12871163	13272609	1	12999397	13000035
11e	132908	132925	12871163	13272609	1	13004070	13004087
11e	133983	134004	12871163	13272609	1	13005145	13005166
11e	136329	136331	12871163	13272609	1	13007491	13007493
11e	138101	138104	12871163	13272609	1	13009263	13009266
11e	138622	138755	12871163	13272609	1	13009784	13009917
11e	139567	139568	12871163	13272609	1	13010729	13010730
11e	141523	141529	12871163	13272609	1	13012685	13012691
11e	141543	142062	12871163	13272609	1	13012705	13013224
11e	144887	144893	12871163	13272609	1	13016049	13016055
11e	144912	145040	12871163	13272609	1	13016074	13016202
11e	144912	144959	12871163	13272609	1	13016074	13016121
11e	147654	147792	12871163	13272609	1	13018816	13018954
11e	148443	148447	12871163	13272609	1	13019605	13019609
11e	148890	148902	12871163	13272609	1	13020052	13020064
11e	149020	150123	12871163	13272609	1	13020182	13021285
11e	150072	150082	12871163	13272609	1	13021234	13021244
11e	150325	150569	12871163	13272609	1	13021487	13021731
11e	150353	150359	12871163	13272609	1	13021515	13021521
11e	150436	150492	12871163	13272609	1	13021598	13021654
11e	150436	150523	12871163	13272609	1	13021598	13021685
11e	150495	150705	12871163	13272609	1	13021657	13021867
11e	150495	150523	12871163	13272609	1	13021657	13021685
11e	150557	150580	12871163	13272609	1	13021719	13021742
11e	150568	150569	12871163	13272609	1	13021730	13021731
11e	150705	151459	12871163	13272609	1	13021867	13022621
11e	150944	150949	12871163	13272609	1	13022106	13022111
11e	152021	152024	12871163	13272609	1	13023183	13023186
11e	155232	155233	12871163	13272609	1	13026394	13026395
11e	157392	157398	12871163	13272609	1	13028554	13028560
11e	158198	158226	12871163	13272609	1	13029360	13029388
11e	158625	158645	12871163	13272609	1	13029787	13029807
11e	162978	162992	12871163	13272609	1	13034140	13034154
11e	163186	165691	12871163	13272609	1	13034348	13036853
11e	173371	173373	12871163	13272609	1	13044533	13044535
11e	174886	174887	12871163	13272609	1	13046048	13046049
11e	175109	175151	12871163	13272609	1	13046271	13046313
11e	176692	176693	12871163	13272609	1	13047854	13047855
11e	178325	178370	12871163	13272609	1	13049487	13049532
11e	180612	181260	12871163	13272609	1	13051774	13052422
11e	180850	180852	12871163	13272609	1	13052012	13052014
11e	181172	181260	12871163	13272609	1	13052334	13052422
11e	181237	181260	12871163	13272609	1	13052399	13052422
11e	181402	181430	12871163	13272609	1	13052564	13052592
11e	183218	183238	12871163	13272609	1	13054380	13054400
11e	184113	184222	12871163	13272609	1	13055275	13055384
11e	190599	190607	12871163	13272609	1	13061761	13061769
11e	190823	190826	12871163	13272609	1	13061985	13061988
11e	191767	191770	12871163	13272609	1	13062929	13062932
11e	195871	195971	12871163	13272609	1	13067033	13067133
11e	196520	196571	12871163	13272609	1	13067682	13067733
11e	196556	196571	12871163	13272609	1	13067718	13067733
11e	197014	197103	12871163	13272609	1	13068176	13068265
11e	198415	198450	12871163	13272609	1	13069577	13069612
11e	202467	202468	12871163	13272609	1	13073629	13073630
11e	209747	209912	12871163	13272609	1	13080909	13081074
11e	210645	210771	12871163	13272609	1	13081807	13081933
11e	212221	212222	12871163	13272609	1	13083383	13083384
11e	212222	212227	12871163	13272609	1	13083384	13083389
11e	213723	213764	12871163	13272609	1	13084885	13084926
11e	216679	217318	12871163	13272609	1	13087841	13088480
11e	217509	217619	12871163	13272609	1	13088671	13088781
