SubRegion	GC_Beg	GC_End	ST_Beg	ST_End	ST_Ori	ABeg	AEnd
08g	127529	127661	11236546	11486545	-1	11358885	11359017
08g	127649	127661	11236546	11486545	-1	11358885	11358897
08g	127552	127556	11236546	11486545	-1	11358990	11358994
08g	122993	123040	11236546	11486545	-1	11363506	11363553
08g	120526	120860	11236546	11486545	-1	11365686	11366020
08g	120554	120783	11236546	11486545	-1	11365763	11365992
08g	120554	120661	11236546	11486545	-1	11365885	11365992
08g	118301	118426	11236546	11486545	-1	11368120	11368245
08g	118356	118416	11236546	11486545	-1	11368130	11368190
08g	114828	114864	11236546	11486545	-1	11371682	11371718
08g	114675	114864	11236546	11486545	-1	11371682	11371871
08g	110642	112539	11236546	11486545	-1	11374007	11375904
08g	111702	112539	11236546	11486545	-1	11374007	11374844
08g	111702	112447	11236546	11486545	-1	11374099	11374844
08g	112133	112447	11236546	11486545	-1	11374099	11374413
08g	111702	111752	11236546	11486545	-1	11374794	11374844
08g	108659	108704	11236546	11486545	-1	11377842	11377887
08g	101503	101529	11236546	11486545	-1	11385017	11385043
08g	101493	101503	11236546	11486545	-1	11385043	11385053
08g	100907	101503	11236546	11486545	-1	11385043	11385639
08g	100907	101453	11236546	11486545	-1	11385093	11385639
08g	101117	101453	11236546	11486545	-1	11385093	11385429
08g	100907	101136	11236546	11486545	-1	11385410	11385639
08g	100907	100952	11236546	11486545	-1	11385594	11385639
08g	93875	94134	11236546	11486545	-1	11392412	11392671
08g	94061	94134	11236546	11486545	-1	11392412	11392485
08g	94120	94134	11236546	11486545	-1	11392412	11392426
08g	94061	94064	11236546	11486545	-1	11392482	11392485
08g	91715	93218	11236546	11486545	-1	11393328	11394831
08g	92660	92693	11236546	11486545	-1	11393853	11393886
08g	91801	92204	11236546	11486545	-1	11394342	11394745
08g	91760	92204	11236546	11486545	-1	11394342	11394786
08g	91715	92204	11236546	11486545	-1	11394342	11394831
08g	91715	91826	11236546	11486545	-1	11394720	11394831
08g	91651	91662	11236546	11486545	-1	11394884	11394895
08g	86387	86731	11236546	11486545	-1	11399815	11400159
08g	85814	86731	11236546	11486545	-1	11399815	11400732
08g	85814	86637	11236546	11486545	-1	11399909	11400732
08g	86397	86521	11236546	11486545	-1	11400025	11400149
08g	79367	79573	11236546	11486545	-1	11406973	11407179
08g	75948	75951	11236546	11486545	-1	11410595	11410598
08g	75283	75599	11236546	11486545	-1	11410947	11411263
08g	75213	75599	11236546	11486545	-1	11410947	11411333
08g	75253	75503	11236546	11486545	-1	11411043	11411293
08g	71050	73478	11236546	11486545	-1	11413068	11415496
08g	71050	73460	11236546	11486545	-1	11413086	11415496
08g	73458	73460	11236546	11486545	-1	11413086	11413088
08g	71050	71322	11236546	11486545	-1	11415224	11415496
08g	66181	66546	11236546	11486545	-1	11420000	11420365
08g	66045	66076	11236546	11486545	-1	11420470	11420501
08g	66046	66063	11236546	11486545	-1	11420483	11420500
08g	64533	64540	11236546	11486545	-1	11422006	11422013
08g	63704	63996	11236546	11486545	-1	11422550	11422842
08g	63704	63897	11236546	11486545	-1	11422649	11422842
08g	63835	63897	11236546	11486545	-1	11422649	11422711
08g	63704	63835	11236546	11486545	-1	11422711	11422842
08g	56699	56705	11236546	11486545	-1	11429841	11429847
08g	47537	48164	11236546	11486545	-1	11438382	11439009
08g	47866	48036	11236546	11486545	-1	11438510	11438680
08g	47697	47774	11236546	11486545	-1	11438772	11438849
08g	47663	47675	11236546	11486545	-1	11438871	11438883
08g	47544	47675	11236546	11486545	-1	11438871	11439002
08g	44961	44988	11236546	11486545	-1	11441558	11441585
08g	44961	44987	11236546	11486545	-1	11441559	11441585
08g	44961	44975	11236546	11486545	-1	11441571	11441585
08g	41459	43279	11236546	11486545	-1	11443267	11445087
08g	41832	41871	11236546	11486545	-1	11444675	11444714
08g	40899	40994	11236546	11486545	-1	11445552	11445647
08g	40876	40955	11236546	11486545	-1	11445591	11445670
08g	40876	40899	11236546	11486545	-1	11445647	11445670
08g	29298	29316	11236546	11486545	-1	11457230	11457248
08g	26730	28753	11236546	11486545	-1	11457793	11459816
08g	26730	28732	11236546	11486545	-1	11457814	11459816
08g	23036	23073	11236546	11486545	-1	11463473	11463510
08g	20876	20926	11236546	11486545	-1	11465620	11465670
08g	18800	19861	11236546	11486545	-1	11466685	11467746
08g	19676	19861	11236546	11486545	-1	11466685	11466870
08g	19714	19861	11236546	11486545	-1	11466685	11466832
08g	13407	13432	11236546	11486545	-1	11473114	11473139
08g	11846	12059	11236546	11486545	-1	11474487	11474700
08g	11918	11924	11236546	11486545	-1	11474622	11474628
08g	11846	11924	11236546	11486545	-1	11474622	11474700
08g	11054	11358	11236546	11486545	-1	11475188	11475492
08g	11170	11358	11236546	11486545	-1	11475188	11475376
08g	11072	11170	11236546	11486545	-1	11475376	11475474
08g	11054	11072	11236546	11486545	-1	11475474	11475492
08g	10574	10665	11236546	11486545	-1	11475881	11475972
08g	8538	8643	11236546	11486545	-1	11477903	11478008
08g	3001	3155	11236546	11486545	-1	11483391	11483545
08g	3001	3070	11236546	11486545	-1	11483476	11483545
08g	3001	3004	11236546	11486545	-1	11483542	11483545
08g	1408	1846	11236546	11486545	-1	11484700	11485138
08g	381	384	11236546	11486545	-1	11486162	11486165
08g	374	384	11236546	11486545	-1	11486162	11486172
08g	65	382	11236546	11486545	-1	11486164	11486481
08f	249499	249576	11486546	11736545	-1	11486970	11487047
08f	247169	247281	11486546	11736545	-1	11489265	11489377
08f	247011	247281	11486546	11736545	-1	11489265	11489535
08f	247170	247172	11486546	11736545	-1	11489374	11489376
08f	247011	247057	11486546	11736545	-1	11489489	11489535
08f	246719	247011	11486546	11736545	-1	11489535	11489827
08f	246719	246961	11486546	11736545	-1	11489585	11489827
08f	246454	246961	11486546	11736545	-1	11489585	11490092
08f	246560	246961	11486546	11736545	-1	11489585	11489986
08f	246719	246884	11486546	11736545	-1	11489662	11489827
08f	246454	246560	11486546	11736545	-1	11489986	11490092
08f	245358	245866	11486546	11736545	-1	11490680	11491188
08f	245834	245866	11486546	11736545	-1	11490680	11490712
08f	245824	245866	11486546	11736545	-1	11490680	11490722
08f	245641	245647	11486546	11736545	-1	11490899	11490905
08f	245533	245647	11486546	11736545	-1	11490899	11491013
08f	245326	245591	11486546	11736545	-1	11490955	11491220
08f	244815	244925	11486546	11736545	-1	11491621	11491731
08f	242500	242622	11486546	11736545	-1	11493924	11494046
08f	242559	242622	11486546	11736545	-1	11493924	11493987
08f	241910	241919	11486546	11736545	-1	11494627	11494636
08f	238140	238142	11486546	11736545	-1	11498404	11498406
08f	236957	236958	11486546	11736545	-1	11499588	11499589
08f	236795	236810	11486546	11736545	-1	11499736	11499751
08f	235690	236491	11486546	11736545	-1	11500055	11500856
08f	236469	236491	11486546	11736545	-1	11500055	11500077
08f	235690	236469	11486546	11736545	-1	11500077	11500856
08f	235690	236428	11486546	11736545	-1	11500118	11500856
08f	233755	233769	11486546	11736545	-1	11502777	11502791
08f	232679	233118	11486546	11736545	-1	11503428	11503867
08f	233000	233118	11486546	11736545	-1	11503428	11503546
08f	232679	233000	11486546	11736545	-1	11503546	11503867
08f	232692	232723	11486546	11736545	-1	11503823	11503854
08f	232178	232233	11486546	11736545	-1	11504313	11504368
08f	232192	232193	11486546	11736545	-1	11504353	11504354
08f	231975	232065	11486546	11736545	-1	11504481	11504571
08f	231453	231628	11486546	11736545	-1	11504918	11505093
08f	231453	231627	11486546	11736545	-1	11504919	11505093
08f	230946	230983	11486546	11736545	-1	11505563	11505600
08f	230946	230966	11486546	11736545	-1	11505580	11505600
08f	229203	229214	11486546	11736545	-1	11507332	11507343
08f	227871	229012	11486546	11736545	-1	11507534	11508675
08f	228106	229012	11486546	11736545	-1	11507534	11508440
08f	228689	228696	11486546	11736545	-1	11507850	11507857
08f	228202	228564	11486546	11736545	-1	11507982	11508344
08f	228018	228388	11486546	11736545	-1	11508158	11508528
08f	227871	228328	11486546	11736545	-1	11508218	11508675
08f	227871	228019	11486546	11736545	-1	11508527	11508675
08f	228018	228019	11486546	11736545	-1	11508527	11508528
08f	225347	227626	11486546	11736545	-1	11508920	11511199
08f	227453	227493	11486546	11736545	-1	11509053	11509093
08f	227453	227455	11486546	11736545	-1	11509091	11509093
08f	227110	227155	11486546	11736545	-1	11509391	11509436
08f	225589	226849	11486546	11736545	-1	11509697	11510957
08f	225387	226116	11486546	11736545	-1	11510430	11511159
08f	225589	225645	11486546	11736545	-1	11510901	11510957
08f	225387	225397	11486546	11736545	-1	11511149	11511159
08f	224596	224830	11486546	11736545	-1	11511716	11511950
08f	219372	221663	11486546	11736545	-1	11514883	11517174
08f	220675	221663	11486546	11736545	-1	11514883	11515871
08f	221286	221663	11486546	11736545	-1	11514883	11515260
08f	221414	221525	11486546	11736545	-1	11515021	11515132
08f	221178	221224	11486546	11736545	-1	11515322	11515368
08f	220675	220889	11486546	11736545	-1	11515657	11515871
08f	220675	220884	11486546	11736545	-1	11515662	11515871
08f	219372	220240	11486546	11736545	-1	11516306	11517174
08f	219710	220240	11486546	11736545	-1	11516306	11516836
08f	219372	219729	11486546	11736545	-1	11516817	11517174
08f	219372	219501	11486546	11736545	-1	11517045	11517174
08f	217332	217884	11486546	11736545	-1	11518662	11519214
08f	217594	217864	11486546	11736545	-1	11518682	11518952
08f	214825	216215	11486546	11736545	-1	11520331	11521721
08f	216096	216215	11486546	11736545	-1	11520331	11520450
08f	214825	215315	11486546	11736545	-1	11521231	11521721
08f	214869	215315	11486546	11736545	-1	11521231	11521677
08f	214732	215265	11486546	11736545	-1	11521281	11521814
08f	212239	212418	11486546	11736545	-1	11524128	11524307
08f	209196	209298	11486546	11736545	-1	11527248	11527350
08f	205086	206144	11486546	11736545	-1	11530402	11531460
08f	203119	203242	11486546	11736545	-1	11533304	11533427
08f	199273	199351	11486546	11736545	-1	11537195	11537273
08f	198393	198801	11486546	11736545	-1	11537745	11538153
08f	198393	198684	11486546	11736545	-1	11537862	11538153
08f	198447	198570	11486546	11736545	-1	11537976	11538099
08f	198393	198447	11486546	11736545	-1	11538099	11538153
08f	196989	197019	11486546	11736545	-1	11539527	11539557
08f	195581	195925	11486546	11736545	-1	11540621	11540965
08f	195917	195925	11486546	11736545	-1	11540621	11540629
08f	193564	193575	11486546	11736545	-1	11542971	11542982
08f	193508	193575	11486546	11736545	-1	11542971	11543038
08f	193154	193575	11486546	11736545	-1	11542971	11543392
08f	192995	193303	11486546	11736545	-1	11543243	11543551
08f	192987	192995	11486546	11736545	-1	11543551	11543559
08f	188791	188845	11486546	11736545	-1	11547701	11547755
08f	188482	188752	11486546	11736545	-1	11547794	11548064
08f	188482	188593	11486546	11736545	-1	11547953	11548064
08f	184606	185662	11486546	11736545	-1	11550884	11551940
08f	184606	185651	11486546	11736545	-1	11550895	11551940
08f	184681	185624	11486546	11736545	-1	11550922	11551865
08f	184606	184681	11486546	11736545	-1	11551865	11551940
08f	179659	179914	11486546	11736545	-1	11556632	11556887
08f	179659	179905	11486546	11736545	-1	11556641	11556887
08f	178754	178889	11486546	11736545	-1	11557657	11557792
08f	178481	178639	11486546	11736545	-1	11557907	11558065
08f	178481	178606	11486546	11736545	-1	11557940	11558065
08f	178372	178401	11486546	11736545	-1	11558145	11558174
08f	177766	177805	11486546	11736545	-1	11558741	11558780
08f	177779	177805	11486546	11736545	-1	11558741	11558767
08f	170912	170938	11486546	11736545	-1	11565608	11565634
08f	170479	170920	11486546	11736545	-1	11565626	11566067
08f	170479	170574	11486546	11736545	-1	11565972	11566067
08f	169073	169095	11486546	11736545	-1	11567451	11567473
08f	169073	169074	11486546	11736545	-1	11567472	11567473
08f	168815	168832	11486546	11736545	-1	11567714	11567731
08f	167320	167370	11486546	11736545	-1	11569176	11569226
08f	167359	167360	11486546	11736545	-1	11569186	11569187
08f	166702	166948	11486546	11736545	-1	11569598	11569844
08f	166702	166845	11486546	11736545	-1	11569701	11569844
08f	166702	166703	11486546	11736545	-1	11569843	11569844
08f	166293	166425	11486546	11736545	-1	11570121	11570253
08f	164532	164535	11486546	11736545	-1	11572011	11572014
08f	164275	164303	11486546	11736545	-1	11572243	11572271
08f	164265	164303	11486546	11736545	-1	11572243	11572281
08f	163471	163723	11486546	11736545	-1	11572823	11573075
08f	163299	163723	11486546	11736545	-1	11572823	11573247
08f	163349	163584	11486546	11736545	-1	11572962	11573197
08f	163471	163478	11486546	11736545	-1	11573068	11573075
08f	163299	163349	11486546	11736545	-1	11573197	11573247
08f	160520	160523	11486546	11736545	-1	11576023	11576026
08f	159547	159609	11486546	11736545	-1	11576937	11576999
08f	159125	159381	11486546	11736545	-1	11577165	11577421
08f	159364	159381	11486546	11736545	-1	11577165	11577182
08f	159125	159177	11486546	11736545	-1	11577369	11577421
08f	158807	158830	11486546	11736545	-1	11577716	11577739
08f	158537	158658	11486546	11736545	-1	11577888	11578009
08f	158568	158658	11486546	11736545	-1	11577888	11577978
08f	158586	158658	11486546	11736545	-1	11577888	11577960
08f	158279	158509	11486546	11736545	-1	11578037	11578267
08f	158508	158509	11486546	11736545	-1	11578037	11578038
08f	157582	158375	11486546	11736545	-1	11578171	11578964
08f	158014	158279	11486546	11736545	-1	11578267	11578532
08f	157765	157932	11486546	11736545	-1	11578614	11578781
08f	157741	157776	11486546	11736545	-1	11578770	11578805
08f	157516	157643	11486546	11736545	-1	11578903	11579030
08f	157119	157585	11486546	11736545	-1	11578961	11579427
08f	157119	157178	11486546	11736545	-1	11579368	11579427
08f	155626	155955	11486546	11736545	-1	11580591	11580920
08f	155626	155720	11486546	11736545	-1	11580826	11580920
08f	155069	155080	11486546	11736545	-1	11581466	11581477
08f	154265	154435	11486546	11736545	-1	11582111	11582281
08f	153222	153695	11486546	11736545	-1	11582851	11583324
08f	152910	152911	11486546	11736545	-1	11583635	11583636
08f	152622	152660	11486546	11736545	-1	11583886	11583924
08f	152171	152174	11486546	11736545	-1	11584372	11584375
08f	151512	151528	11486546	11736545	-1	11585018	11585034
08f	146989	147012	11486546	11736545	-1	11589534	11589557
08f	146806	147012	11486546	11736545	-1	11589534	11589740
08f	146680	146822	11486546	11736545	-1	11589724	11589866
08f	141201	143951	11486546	11736545	-1	11592595	11595345
08f	143866	143951	11486546	11736545	-1	11592595	11592680
08f	143006	143177	11486546	11736545	-1	11593369	11593540
08f	143043	143177	11486546	11736545	-1	11593369	11593503
08f	136500	136621	11486546	11736545	-1	11599925	11600046
08f	131033	131229	11486546	11736545	-1	11605317	11605513
08f	128635	128660	11486546	11736545	-1	11607886	11607911
08f	125623	125672	11486546	11736545	-1	11610874	11610923
08f	125561	125672	11486546	11736545	-1	11610874	11610985
08f	125286	125298	11486546	11736545	-1	11611248	11611260
08f	123372	124885	11486546	11736545	-1	11611661	11613174
08f	124458	124603	11486546	11736545	-1	11611943	11612088
08f	123372	124458	11486546	11736545	-1	11612088	11613174
08f	123554	123950	11486546	11736545	-1	11612596	11612992
08f	123372	123950	11486546	11736545	-1	11612596	11613174
08f	120597	123020	11486546	11736545	-1	11613526	11615949
08f	121911	122984	11486546	11736545	-1	11613562	11614635
08f	121104	122800	11486546	11736545	-1	11613746	11615442
08f	120502	122800	11486546	11736545	-1	11613746	11616044
08f	122261	122276	11486546	11736545	-1	11614270	11614285
08f	119053	119088	11486546	11736545	-1	11617458	11617493
08f	118638	118668	11486546	11736545	-1	11617878	11617908
08f	118035	118221	11486546	11736545	-1	11618325	11618511
08f	115638	115757	11486546	11736545	-1	11620789	11620908
08f	115619	115638	11486546	11736545	-1	11620908	11620927
08f	111418	111743	11486546	11736545	-1	11624803	11625128
08f	111465	111743	11486546	11736545	-1	11624803	11625081
08f	111180	111321	11486546	11736545	-1	11625225	11625366
08f	110211	110455	11486546	11736545	-1	11626091	11626335
08f	108970	109012	11486546	11736545	-1	11627534	11627576
08f	108923	109012	11486546	11736545	-1	11627534	11627623
08f	105105	107639	11486546	11736545	-1	11628907	11631441
08f	107039	107458	11486546	11736545	-1	11629088	11629507
08f	107039	107399	11486546	11736545	-1	11629147	11629507
08f	107039	107040	11486546	11736545	-1	11629506	11629507
