"","Tract","freq"
"41706","05c_TL_MA1959_ 271266_271335",4
"41707","05c_TL_MA1959_ 271266_271383",1
"41708","05c_TL_MA1959_ 280963_281035",4
"41709","05c_TL_MA1959_ 281532_281806",1
"41710","05c_TL_MA1959_ 281532_281818",2
"41711","05c_TL_MA1959_ 281806_281818",1
"41712","05c_TL_MA1959_ 283082_283201",1
"41713","05c_TL_MA1959_ 283088_283201",3
"41714","05c_TL_MA1959_ 283602_283709",1
"41715","05c_TL_MA1959_ 294412_294529",1
"41716","05c_TL_MA1959_ 294469_294529",2
"41717","05c_TL_MA1959_ 294469_294778",1
"41718","05c_TL_MA1959_ 294469_294782",1
"41719","05c_TL_MA1959_ 294542_294859",1
"41720","05c_TL_MA1959_ 294691_294701",1
"41721","05c_TL_MA1959_ 300711_300719",1
"41722","05c_TL_MA1959_ 327283_327388",2
"41723","05c_TL_MA1959_ 327362_327388",1
"41724","05c_TL_MA1959_ 353057_353180",1
"41725","05c_TL_MA1959_ 353057_353296",1
"41726","05c_TL_MA1959_ 353095_353180",1
"41727","05c_TL_MA1959_ 353166_353180",1
"41728","05c_TL_MA1959_ 358372_358381",1
"41729","05c_TL_MA1959_ 360949_360958",2
"41730","05c_TL_MA1959_ 368267_368275",1
"41731","05c_TL_MA1959_ 370467_370472",3
"41732","05c_TL_MA1959_ 370467_370921",1
"41733","05c_TL_MA1959_ 376106_376129",4
"41734","05c_TL_MA1959_ 377415_377433",1
"41735","05c_TL_MA1959_ 390530_391266",1
"41736","05c_TL_MA1959_ 390872_391266",1
"41737","05c_TL_MA1959_ 397251_397287",1
"41738","05c_TL_MA1959_ 72111_72117",2
"41739","05c_TL_MA1959_ 9605_9782",1
"41740","05c_TL_MA1959_ 9628_9643",4
"41741","05c_TL_MA1959_ 9674_9782",1
"41742","05c_TL_MSH130_ 111321_111399",1
"41743","05c_TL_MSH130_ 113480_113484",1
"41744","05c_TL_MSH130_ 131141_132069",1
"41745","05c_TL_MSH130_ 131442_131798",2
"41746","05c_TL_MSH130_ 131689_131798",1
"41747","05c_TL_MSH130_ 138004_138005",2
"41748","05c_TL_MSH130_ 139100_139110",5
"41749","05c_TL_MSH130_ 142363_142488",1
"41750","05c_TL_MSH130_ 142486_142488",4
"41751","05c_TL_MSH130_ 146884_146901",2
"41752","05c_TL_MSH130_ 146899_146901",1
"41753","05c_TL_MSH130_ 153916_153934",1
"41754","05c_TL_MSH130_ 155889_155892",2
"41755","05c_TL_MSH130_ 171640_171897",1
"41756","05c_TL_MSH130_ 171665_171764",1
"41757","05c_TL_MSH130_ 171665_171773",1
"41758","05c_TL_MSH130_ 171665_171897",1
"41759","05c_TL_MSH130_ 171716_171773",1
"41760","05c_TL_MSH130_ 171827_171897",1
"41761","05c_TL_MSH130_ 192893_192943",3
"41762","05c_TL_MSH130_ 192923_192943",2
"41763","05c_TL_MSH130_ 201189_201885",1
"41764","05c_TL_MSH130_ 201582_201977",1
"41765","05c_TL_MSH130_ 201582_202216",1
"41766","05c_TL_MSH130_ 201582_202295",1
"41767","05c_TL_MSH130_ 201599_201800",1
"41768","05c_TL_MSH130_ 201885_203171",1
"41769","05c_TL_MSH130_ 202119_202216",1
"41770","05c_TL_MSH130_ 202119_202295",1
"41771","05c_TL_MSH130_ 203118_203942",1
"41772","05c_TL_MSH130_ 203118_205482",1
"41773","05c_TL_MSH130_ 203170_203171",2
"41774","05c_TL_MSH130_ 203856_203942",1
"41775","05c_TL_MSH130_ 204858_206158",1
"41776","05c_TL_MSH130_ 205739_206158",1
"41777","05c_TL_MSH130_ 205750_206158",1
"41778","05c_TL_MSH130_ 205750_206408",1
"41779","05c_TL_MSH130_ 206406_206408",3
"41780","05c_TL_MSH130_ 207846_208030",1
"41781","05c_TL_MSH130_ 207846_208426",1
"41782","05c_TL_MSH130_ 207846_209143",1
"41783","05c_TL_MSH130_ 211036_211636",1
"41784","05c_TL_MSH130_ 211636_214088",1
"41785","05c_TL_MSH130_ 212701_212961",1
"41786","05c_TL_MSH130_ 212701_213040",1
"41787","05c_TL_MSH130_ 212906_212961",1
"41788","05c_TL_MSH130_ 213671_213870",2
"41789","05c_TL_MSH130_ 213689_214088",1
"41790","05c_TL_MSH130_ 214048_214088",2
"41791","05c_TL_MSH130_ 215247_215305",1
"41792","05c_TL_MSH130_ 215270_215305",1
"41793","05c_TL_MSH130_ 217144_217261",1
"41794","05c_TL_MSH130_ 220055_220903",1
"41795","05c_TL_MSH130_ 220278_220447",1
"41796","05c_TL_MSH130_ 220447_220518",1
"41797","05c_TL_MSH130_ 230010_232310",1
"41798","05c_TL_MSH130_ 231986_232227",1
"41799","05c_TL_MSH130_ 232223_232227",3
"41800","05c_TL_MSH130_ 235675_235691",5
"41801","05c_TL_MSH130_ 248001_249046",1
"41802","05c_TL_MSH130_ 251967_251969",5
"41803","05c_TL_MSH130_ 254083_254100",3
"41804","05c_TL_MSH130_ 256264_256310",1
"41805","05c_TL_MSH130_ 25725_25854",1
"41806","05c_TL_MSH130_ 26004_26093",1
"41807","05c_TL_MSH130_ 273367_273454",4
"41808","05c_TL_MSH130_ 289396_289398",5
"41809","05c_TL_MSH130_ 289774_289846",1
"41810","05c_TL_MSH130_ 290781_291060",1
"41811","05c_TL_MSH130_ 291051_291060",4
"41812","05c_TL_MSH130_ 291811_291874",4
"41813","05c_TL_MSH130_ 291849_291874",1
"41814","05c_TL_MSH130_ 34225_34229",1
"41815","05c_TL_MSH130_ 354842_354879",1
"41816","05c_TL_MSH130_ 387479_388047",1
"41817","05c_TL_MSH130_ 394894_394944",1
"41818","05c_TL_MSH130_ 394894_395048",2
"41819","05c_TL_MSH130_ 394894_395336",1
"41820","05c_TL_MSH130_ 395261_395342",1
"41821","05c_TL_MSH130_ 398996_399022",4
"41822","05c_TL_MSH130_ 398996_399052",1
"41823","05c_TL_MSH130_ 402579_402782",1
"41824","05c_TL_MSH130_ 47298_47378",4
"41825","05c_TL_MSH130_ 4763_5053",1
"41826","05c_TL_MSH130_ 47694_47732",4
"41827","05c_TL_MSH130_ 47694_47880",1
"41828","05c_TL_MSH130_ 47797_47869",1
"41829","05c_TL_MSH130_ 47797_47880",2
"41830","05c_TL_MSH130_ 47816_47839",1
"41831","05c_TL_MSH130_ 47869_47880",1
"41832","05c_TL_MSH130_ 4843_4864",3
"41833","05c_TL_MSH130_ 5040_5053",2
"41834","05c_TL_MSH130_ 5040_5190",1
"41835","05c_TL_MSH130_ 91887_92106",1
"41836","05c_TL_MSH130_ 91887_92472",1
"41837","05c_TL_MSH130_ 92347_92472",3
"41838","05c_TL_MSH130_ 93455_93513",1
"41839","05c_TL_MSH130_ 93957_94326",1
"41840","05c_TL_MSH76_ 103846_103993",1
"41841","05c_TL_MSH76_ 108781_109020",1
"41842","05c_TL_MSH76_ 117014_117164",1
"41843","05c_TL_MSH76_ 117014_117233",1
"41844","05c_TL_MSH76_ 117014_117266",1
"41845","05c_TL_MSH76_ 122154_124426",1
"41846","05c_TL_MSH76_ 122824_122998",2
"41847","05c_TL_MSH76_ 123249_123283",1
"41848","05c_TL_MSH76_ 124113_124222",1
"41849","05c_TL_MSH76_ 124222_124273",1
"41850","05c_TL_MSH76_ 124256_124263",1
"41851","05c_TL_MSH76_ 124256_124273",1
"41852","05c_TL_MSH76_ 126698_126700",1
"41853","05c_TL_MSH76_ 130090_130134",1
"41854","05c_TL_MSH76_ 172338_172352",4
"41855","05c_TL_MSH76_ 173715_173756",3
"41856","05c_TL_MSH76_ 173728_173756",1
"41857","05c_TL_MSH76_ 191689_192083",1
"41858","05c_TL_MSH76_ 191706_191819",1
"41859","05c_TL_MSH76_ 191819_191884",1
"41860","05c_TL_MSH76_ 192073_192083",2
"41861","05c_TL_MSH76_ 196815_196837",1
"41862","05c_TL_MSH76_ 202358_202366",2
"41863","05c_TL_MSH76_ 202365_202366",3
"41864","05c_TL_MSH76_ 209137_210038",1
"41865","05c_TL_MSH76_ 226394_226434",5
"41866","05c_TL_MSH76_ 228040_228736",1
"41867","05c_TL_MSH76_ 237171_237395",2
"41868","05c_TL_MSH76_ 249375_249379",1
"41869","05c_TL_MSH76_ 254786_255068",1
"41870","05c_TL_MSH76_ 255611_256755",1
"41871","05c_TL_MSH76_ 30369_30377",1
"41872","05c_TL_MSH76_ 30372_30377",4
"41873","05c_TL_MSH76_ 307993_308005",5
"41874","05c_TL_MSH76_ 312868_313299",1
"41875","05c_TL_MSH76_ 313030_313299",1
"41876","05c_TL_MSH76_ 313127_313299",1
"41877","05c_TL_MSH76_ 313129_313299",1
"41878","05c_TL_MSH76_ 320048_320068",1
"41879","05c_TL_MSH76_ 320048_320072",1
"41880","05c_TL_MSH76_ 320068_320072",1
"41881","05c_TL_MSH76_ 320071_320072",2
"41882","05c_TL_MSH76_ 387399_387561",1
"41883","05c_TL_MSH76_ 389364_389372",1
"41884","05c_TL_MSH76_ 402495_402775",1
"41885","05c_TL_SCI12-2_ 168454_168602",2
"41886","05c_TL_SCI12-2_ 179175_180515",1
"41887","05c_TL_SCI12-2_ 179315_179335",2
"41888","05c_TL_SCI12-2_ 228000_228028",1
"41889","05c_TL_SCI12-2_ 243719_244359",1
"41890","05c_TL_SCI12-2_ 244359_244409",1
"41891","05c_TL_SCI12-2_ 259412_259417",1
"41892","05c_TL_SCI12-2_ 259415_259417",1
"41893","05c_TL_SCI12-2_ 304770_304776",1
"41894","05c_TL_SCI12-2_ 339611_339727",5
"41895","05c_TL_SCI12-2_ 347481_347757",1
"41896","05c_TL_SCI12-2_ 347500_347551",1
"41897","05c_TL_SCI12-2_ 347551_347757",1
"41898","05c_TL_SCI12-2_ 358143_358165",4
"41899","05c_TL_SCI12-2_ 363526_363528",2
"41900","05c_TL_SCI12-2_ 363526_363699",1
"41901","05c_TL_SCI12-2_ 364419_364422",5
"41902","05c_TL_SCI12-2_ 369349_369587",1
"41903","05c_TL_SCI12-2_ 369349_370033",1
"41904","05c_TL_SCI12-2_ 369605_369615",1
"41905","05c_TL_SCI12-2_ 370033_370110",1
"41906","05c_TL_SPE123_2-3_ 123320_123386",2
"41907","05c_TL_SPE123_2-3_ 128863_128881",1
"41908","05c_TL_SPE123_2-3_ 137374_138146",1
"41909","05c_TL_SPE123_2-3_ 137472_137536",1
"41910","05c_TL_SPE123_2-3_ 137472_137713",1
"41911","05c_TL_SPE123_2-3_ 137472_138146",2
"41912","05c_TL_SPE123_2-3_ 137778_137847",1
"41913","05c_TL_SPE123_2-3_ 137847_138146",1
"41914","05c_TL_SPE123_2-3_ 144799_145272",1
"41915","05c_TL_SPE123_2-3_ 144973_145017",3
"41916","05c_TL_SPE123_2-3_ 148791_148957",1
"41917","05c_TL_SPE123_2-3_ 148841_148847",1
"41918","05c_TL_SPE123_2-3_ 148921_148957",2
"41919","05c_TL_SPE123_2-3_ 154401_154440",1
"41920","05c_TL_SPE123_2-3_ 158230_158266",3
"41921","05c_TL_SPE123_2-3_ 158241_158266",2
"41922","05c_TL_SPE123_2-3_ 161447_162145",1
"41923","05c_TL_SPE123_2-3_ 161675_161693",1
"41924","05c_TL_SPE123_2-3_ 162041_162057",1
"41925","05c_TL_SPE123_2-3_ 162041_162145",1
"41926","05c_TL_SPE123_2-3_ 200555_200793",3
"41927","05c_TL_SPE123_2-3_ 220671_221061",1
"41928","05c_TL_SPE123_2-3_ 243370_243385",1
"41929","05c_TL_SPE123_2-3_ 246468_246486",1
"41930","05c_TL_SPE123_2-3_ 250722_250833",1
"41931","05c_TL_SPE123_2-3_ 265275_265302",1
"41932","05c_TL_SPE123_2-3_ 279424_279427",1
"41933","05c_TL_SPE123_2-3_ 287778_287791",3
"41934","05c_TL_SPE123_2-3_ 293068_293074",4
"41935","05c_TL_SPE123_2-3_ 293888_294207",1
"41936","05c_TL_SPE123_2-3_ 295539_295981",1
"41937","05c_TL_SPE123_2-3_ 295549_295716",1
"41938","05c_TL_SPE123_2-3_ 296460_296515",2
"41939","05c_TL_SPE123_2-3_ 316196_316207",3
"41940","05c_TL_SPE123_2-3_ 354379_354443",1
"41941","05c_TL_SPE123_2-3_ 355058_355131",1
"41942","05c_TL_SPE123_2-3_ 355111_355131",3
"41943","05c_TL_SPE123_2-3_ 59318_59831",2
"41944","05c_TL_SPE123_2-3_ 59645_59676",3
"41945","05c_TL_SPE123_2-3_ 62088_62129",1
"41946","05c_TL_SPE123_2-3_ 71945_72048",1
"41947","05c_TL_SPE123_2-3_ 72002_72048",1
"41948","05c_TL_SPE123_2-3_ 72017_72048",1
"41949","05c_TL_SPE123_2-3_ 72954_72956",1
"41950","05c_TL_SPE123_2-3_ 72954_73004",4
"41951","05c_TL_SPE123_2-3_ 80953_81029",2
"41952","05c_TL_SPE123_2-3_ 93413_93528",1
"41953","05c_TL_SPE123_5-1_ 104034_104056",2
"41954","05c_TL_SPE123_5-1_ 112114_112124",1
"41955","05c_TL_SPE123_5-1_ 112983_113061",2
"41956","05c_TL_SPE123_5-1_ 112983_113072",1
"41957","05c_TL_SPE123_5-1_ 112999_113061",1
"41958","05c_TL_SPE123_5-1_ 113190_113192",5
"41959","05c_TL_SPE123_5-1_ 113817_113818",2
"41960","05c_TL_SPE123_5-1_ 113817_114012",1
"41961","05c_TL_SPE123_5-1_ 113904_114012",1
"41962","05c_TL_SPE123_5-1_ 116669_116778",2
"41963","05c_TL_SPE123_5-1_ 116669_116821",3
"41964","05c_TL_SPE123_5-1_ 161529_161544",4
"41965","05c_TL_SPE123_5-1_ 172163_172174",3
"41966","05c_TL_SPE123_5-1_ 179619_179620",1
"41967","05c_TL_SPE123_5-1_ 179619_180783",1
"41968","05c_TL_SPE123_5-1_ 180535_180783",1
"41969","05c_TL_SPE123_5-1_ 180535_181557",1
"41970","05c_TL_SPE123_5-1_ 181441_181562",1
"41971","05c_TL_SPE123_5-1_ 181557_181562",1
"41972","05c_TL_SPE123_5-1_ 187484_187493",3
"41973","05c_TL_SPE123_5-1_ 187835_187874",2
"41974","05c_TL_SPE123_5-1_ 188438_188446",1
"41975","05c_TL_SPE123_5-1_ 265860_265906",1
"41976","05c_TL_SPE123_5-1_ 265860_265985",1
"41977","05c_TL_SPE123_5-1_ 265860_265987",3
"41978","05c_TL_SPE123_5-1_ 265968_265985",1
"41979","05c_TL_SPE123_5-1_ 277086_277108",3
"41980","05c_TL_SPE123_5-1_ 282520_282571",1
"41981","05c_TL_SPE123_5-1_ 302576_303292",1
"41982","05c_TL_SPE123_5-1_ 302598_303343",1
"41983","05c_TL_SPE123_5-1_ 350485_350569",1
"41984","05c_TL_SPE123_5-1_ 350508_350514",2
"41985","05c_TL_SPE123_5-1_ 350508_350528",1
"41986","05c_TL_SPE123_5-1_ 350528_350559",1
"41987","05c_TL_SPE123_5-1_ 397896_402413",1
"41988","05c_TL_SPE123_5-1_ 402384_402413",1
"41989","05c_TL_SPE123_5-1_ 51071_51119",4
"41990","05c_TL_SPE123_5-1_ 71629_71636",1
"41991","05c_TL_SPE123_5-1_ 86528_86552",2
"41992","05c_TL_SPE123_5-1_ 86528_86562",3
"41993","05c_TL_SPE123_5-1_ 86558_86562",1
"41994","05c_TL_SPE123_5-1_ 87709_87786",4
"41995","05c_TL_SPE123_6-3_ 186697_186733",1
"41996","05c_TL_SPE123_6-3_ 189180_189342",3
"41997","05c_TL_SPE123_6-3_ 224399_224700",1
"41998","05c_TL_SPE123_6-3_ 224399_224791",2
"41999","05c_TL_SPE123_6-3_ 224670_224700",1
"42000","05c_TL_SPE123_6-3_ 224700_224791",1
"42001","05c_TL_SPE123_6-3_ 224784_224796",1
"42002","05c_TL_SPE123_6-3_ 232402_232429",4
"42003","05c_TL_SPE123_6-3_ 232402_232729",1
"42004","05c_TL_SPE123_6-3_ 283994_284043",1
"42005","05c_TL_SPE123_6-3_ 284014_284191",3
"42006","05c_TL_SPE123_6-3_ 284014_284386",1
"42007","05c_TL_SPE123_6-3_ 284111_284123",1
"42008","05c_TL_SPE123_6-3_ 284159_284386",1
"42009","05c_TL_SPE123_6-3_ 284218_284386",3
"42010","05c_TL_SPE123_6-3_ 297094_297130",4
"42011","05c_TL_SPE123_6-3_ 297109_297130",1
"42012","05c_TL_SPE123_6-3_ 307637_307639",1
"42013","05c_TL_SPE123_6-3_ 307637_307641",1
"42014","05c_TL_SPE123_6-3_ 307639_307641",1
"42015","05c_TL_SPE123_6-3_ 325945_325946",2
"42016","05c_TL_SPE123_6-3_ 325945_326672",1
"42017","05c_TL_SPE123_6-3_ 326539_326672",1
"42018","05c_TL_SPE123_6-3_ 331239_331278",1
"42019","05c_TL_SPE123_6-3_ 331239_331304",3
"42020","05c_TL_SPE123_6-3_ 333203_333205",3
"42021","05c_TL_SPE123_6-3_ 333203_333212",1
"42022","05c_TL_SPE123_6-3_ 346283_346284",1
"42023","05c_TL_SPE123_6-3_ 381961_382716",1
"42024","05c_TL_SPE123_6-3_ 403009_403144",1
"42025","05c_TL_SPE123_7-1_ 115675_115690",1
"42026","05c_TL_SPE123_7-1_ 141248_142051",1
"42027","05c_TL_SPE123_7-1_ 141338_141462",1
"42028","05c_TL_SPE123_7-1_ 141338_141519",1
"42029","05c_TL_SPE123_7-1_ 141429_141488",1
"42030","05c_TL_SPE123_7-1_ 141429_141537",1
"42031","05c_TL_SPE123_7-1_ 141946_142051",1
"42032","05c_TL_SPE123_7-1_ 155102_155124",1
"42033","05c_TL_SPE123_7-1_ 163897_163944",2
"42034","05c_TL_SPE123_7-1_ 178037_178051",1
"42035","05c_TL_SPE123_7-1_ 183888_183977",1
"42036","05c_TL_SPE123_7-1_ 183888_184008",1
"42037","05c_TL_SPE123_7-1_ 183967_183977",1
"42038","05c_TL_SPE123_7-1_ 196834_197032",1
"42039","05c_TL_SPE123_7-1_ 196971_197032",1
"42040","05c_TL_SPE123_7-1_ 205612_205634",1
"42041","05c_TL_SPE123_7-1_ 211077_211141",1
"42042","05c_TL_SPE123_7-1_ 22144_22368",2
"42043","05c_TL_SPE123_7-1_ 221515_221720",1
"42044","05c_TL_SPE123_7-1_ 221592_221662",1
"42045","05c_TL_SPE123_7-1_ 221592_221720",1
"42046","05c_TL_SPE123_7-1_ 22233_22368",1
"42047","05c_TL_SPE123_7-1_ 228184_228266",1
"42048","05c_TL_SPE123_7-1_ 236628_236638",1
"42049","05c_TL_SPE123_7-1_ 261726_261734",2
"42050","05c_TL_SPE123_7-1_ 309867_309939",2
"42051","05c_TL_SPE123_7-1_ 309867_310903",1
"42052","05c_TL_SPE123_7-1_ 325277_325579",3
"42053","05c_TL_SPE123_7-1_ 325277_325644",1
"42054","05c_TL_SPE123_7-1_ 325579_325644",1
"42055","05c_TL_SPE123_7-1_ 335047_335077",1
"42056","05c_TL_SPE123_7-1_ 335047_335102",4
"42057","05c_TL_SPE123_7-1_ 341023_341384",1
"42058","05c_TL_SPE123_7-1_ 36775_36811",1
"42059","05c_TL_SPE123_7-1_ 368543_368736",1
"42060","05c_TL_SPE123_7-1_ 368556_368589",1
"42061","05c_TL_SPE123_7-1_ 37863_37935",2
"42062","05c_TL_SPE123_7-1_ 390195_390789",1
"42063","05c_TL_SPE123_7-1_ 71962_71971",1
"42064","05c_TL_SPE123_7-1_ 76293_76354",1
"42065","05c_TL_SPE123_7-1_ 93448_93453",1
"42066","05c_TL_SPE123_7-1_ 93448_93514",3
"42067","05c_TL_SPE123_7-1_ 96558_97303",1
"42068","05c_TL_SPE123_8-1_ 106164_106176",1
"42069","05c_TL_SPE123_8-1_ 108005_108017",1
"42070","05c_TL_SPE123_8-1_ 12101_12137",1
"42071","05c_TL_SPE123_8-1_ 145520_145812",1
"42072","05c_TL_SPE123_8-1_ 149461_149480",1
"42073","05c_TL_SPE123_8-1_ 151958_151989",5
"42074","05c_TL_SPE123_8-1_ 175129_176118",1
"42075","05c_TL_SPE123_8-1_ 179717_179825",1
"42076","05c_TL_SPE123_8-1_ 199145_199233",1
"42077","05c_TL_SPE123_8-1_ 212838_214576",1
"42078","05c_TL_SPE123_8-1_ 214429_214897",2
"42079","05c_TL_SPE123_8-1_ 214576_214897",1
"42080","05c_TL_SPE123_8-1_ 214835_214984",1
"42081","05c_TL_SPE123_8-1_ 216193_216209",1
"42082","05c_TL_SPE123_8-1_ 219733_219743",1
"42083","05c_TL_SPE123_8-1_ 227897_228137",1
"42084","05c_TL_SPE123_8-1_ 234000_234362",1
"42085","05c_TL_SPE123_8-1_ 293974_294299",1
"42086","05c_TL_SPE123_8-1_ 313944_313952",1
"42087","05c_TL_SPE123_8-1_ 349779_349808",1
"42088","05c_TL_SPE123_8-1_ 349779_349958",1
"42089","05c_TL_SPE123_8-1_ 356823_356928",1
"42090","05c_TL_SPE123_8-1_ 356823_356969",1
"42091","05c_TL_SPE123_8-1_ 356926_356928",3
"42092","05c_TL_SPE123_8-1_ 365188_365211",2
"42093","05c_TL_SPE123_8-1_ 365188_367232",1
"42094","05c_TL_SPE123_8-1_ 367211_367232",4
"42095","05c_TL_SPE123_8-1_ 372521_372692",2
"42096","05c_TL_SPE123_8-1_ 372660_372666",1
"42097","05c_TL_SPE123_8-1_ 372660_372692",2
"42098","05c_TL_SPE123_8-1_ 393798_393830",3
"42099","05c_TL_SPE123_8-1_ 393798_394809",1
"42100","05c_TL_SPE123_8-1_ 394809_394850",1
"42101","05c_TL_SPE123_8-1_ 403003_403017",1
"42102","05c_TL_SPE123_8-1_ 77524_77595",1
"42103","05c_TL_SPE123_8-1_ 77858_77912",1
"42104","05c_TL_SPE123_8-1_ 77858_77919",2
"42105","05c_TL_SPE123_8-1_ 78588_78657",1
"42106","05c_TL_SPE123_8-1_ 93221_93398",1
"42107","05c_TL_SPE123_8-1_ 93352_93398",1
"42108","05c_TL_SPE123_8-1_ 93397_93398",1
"42109","06a_AR_DM1015_ 14929_15376",1
"42110","06a_AR_DM1015_ 15268_15376",1
"42111","06a_AR_DM1015_ 15302_15376",1
"42112","06a_AR_DM1015_ 203513_203523",1
"42113","06a_AR_DM1015_ 206134_206479",2
"42114","06a_AR_DM1015_ 209055_209219",1
"42115","06a_AR_DM1015_ 221829_221988",2
"42116","06a_AR_DM1015_ 230436_230625",2
"42117","06a_AR_DM1015_ 230436_231740",1
"42118","06a_AR_DM1015_ 231740_231973",1
"42119","06a_AR_DM1015_ 231947_231973",3
"42120","06a_AR_DM1015_ 231947_232892",1
"42121","06a_AR_DM1015_ 238349_238442",1
"42122","06a_AR_DM1015_ 240928_241167",4
"42123","06a_AR_DM1015_ 242090_242093",1
"42124","06a_AR_DM1015_ 30320_30362",1
"42125","06a_AR_DM1015_ 30320_30604",2
"42126","06a_AR_DM1015_ 30649_30890",1
"42127","06a_AR_DM1015_ 82789_83917",1
"42128","06a_AR_DM1015_ 85682_86286",1
"42129","06a_AR_DM1015_ 85935_86286",1
"42130","06a_AR_DM1015_ 90589_90616",1
"42131","06a_AR_DM1015_ 90589_90617",3
"42132","06a_AR_DM1056_ 2080_2179",3
"42133","06a_AR_DM1056_ 219466_219485",1
"42134","06a_AR_DM1056_ 225506_225581",4
"42135","06a_AR_DM1056_ 228099_228844",1
"42136","06a_AR_DM1056_ 238368_238389",2
"42137","06a_AR_DM1056_ 238368_238400",2
"42138","06a_AR_DM1056_ 238389_238400",1
"42139","06a_AR_DM1056_ 244950_245000",1
"42140","06a_AR_DM1056_ 246510_246960",2
"42141","06a_AR_DM1056_ 246654_246960",1
"42142","06a_AR_DM1056_ 40207_40273",5
"42143","06a_AR_DM1056_ 6558_7678",1
"42144","06a_AR_DM1056_ 6558_9154",1
"42145","06a_AR_DM1056_ 68605_68757",3
"42146","06a_AR_DM1056_ 68622_68757",1
"42147","06a_AR_DM1056_ 81332_83280",1
"42148","06a_AR_DM1056_ 87016_87220",1
"42149","06a_AR_DM1056_ 8873_9247",4
"42150","06a_AR_DM1088_ 14929_14935",1
"42151","06a_AR_DM1088_ 162174_162226",1
"42152","06a_AR_DM1088_ 183707_183798",1
"42153","06a_AR_DM1088_ 196576_196684",1
"42154","06a_AR_DM1088_ 196576_196696",3
"42155","06a_AR_DM1088_ 207202_207524",4
"42156","06a_AR_DM1088_ 216220_216537",1
"42157","06a_AR_DM1088_ 216537_216828",1
"42158","06a_AR_DM1088_ 216675_216696",1
"42159","06a_AR_DM1088_ 216675_216828",1
"42160","06a_AR_DM1088_ 216675_216905",1
"42161","06a_AR_DM1088_ 216696_216705",1
"42162","06a_AR_DM1088_ 238349_238442",1
"42163","06a_AR_DM1088_ 239238_240072",1
"42164","06a_AR_DM1088_ 61859_61900",4
"42165","06a_AR_DM1088_ 64707_64818",1
"42166","06a_AR_DM1088_ 69600_69615",1
"42167","06a_AR_DM1088_ 86155_86553",1
"42168","06a_AR_DM1088_ 86155_87157",2
"42169","06a_AR_KB635_ 202239_202485",5
"42170","06a_AR_KB635_ 205746_206479",1
"42171","06a_AR_KB635_ 220115_220172",1
"42172","06a_AR_KB635_ 228531_228541",3
"42173","06a_AR_KB635_ 231720_231947",2
"42174","06a_AR_KB635_ 231720_233090",1
"42175","06a_AR_KB635_ 231720_233515",2
"42176","06a_AR_KB635_ 233090_233515",1
"42177","06a_AR_KB635_ 237483_237493",1
"42178","06a_AR_KB635_ 237493_238400",1
"42179","06a_AR_KB635_ 237898_237923",1
"42180","06a_AR_KB635_ 237923_238400",1
"42181","06a_AR_KB635_ 240573_240880",2
"42182","06a_AR_KB635_ 59847_59896",1
"42183","06a_AR_KB635_ 59847_59917",3
"42184","06a_AR_KB635_ 59890_59917",1
"42185","06a_AR_KB635_ 62119_62228",1
"42186","06a_AR_KB635_ 62119_62295",1
"42187","06a_AR_KB635_ 62171_62228",1
"42188","06a_AR_KB635_ 62171_62295",2
"42189","06a_AR_KB635_ 65311_65335",1
"42190","06a_AR_KB635_ 7852_8169",1
"42191","06a_AR_KB635_ 88249_88283",3
"42192","06a_AR_KB635_ 88249_88359",1
"42193","06a_AR_KB652_ 148797_149141",1
"42194","06a_AR_KB652_ 1511_1513",2
"42195","06a_AR_KB652_ 176130_176131",1
"42196","06a_AR_KB652_ 189408_189490",1
"42197","06a_AR_KB652_ 216905_217146",1
"42198","06a_AR_KB652_ 217017_217146",3
"42199","06a_AR_KB652_ 219466_219485",1
"42200","06a_AR_KB652_ 222739_223397",2
"42201","06a_AR_KB652_ 223154_223397",2
"42202","06a_AR_KB652_ 243849_243936",2
"42203","06a_AR_KB652_ 258749_258878",3
"42204","06a_AR_KB652_ 258828_258878",1
"42205","06a_AR_KB652_ 30320_30362",1
"42206","06a_AR_KB652_ 30320_30604",2
"42207","06a_AR_KB652_ 30649_30890",1
"42208","06a_AR_KB652_ 59109_59253",2
"42209","06a_AR_KB652_ 59718_60023",1
"42210","06a_AR_KB652_ 59755_59785",1
