Transcript_ID,Ori,Exon,Pos_Beg,Pos_End
GA15834-RB ,-1,2,10885997,10886862
GA15834-RB ,-1,3,10886931,10888761
GA15834-RB ,-1,4,10888832,10889101
GA15834-RB ,-1,5,10889179,10889397
GA15834-RB ,-1,6,10891036,10891122
GA15834-RB ,-1,7,10897657,10898226
GA15834-RC ,-1,1,10885865,10885915
GA15834-RC ,-1,2,10885997,10886862
GA15834-RC ,-1,3,10886931,10888761
GA15834-RC ,-1,4,10888832,10889101
GA15834-RC ,-1,5,10889179,10889397
GA15834-RC ,-1,6,10897657,10898226
GA15834-RD ,-1,1,10885865,10885915
GA15834-RD ,-1,2,10885997,10886862
GA15834-RD ,-1,3,10886931,10888761
GA15834-RD ,-1,4,10888832,10889101
GA15834-RD ,-1,5,10889179,10889397
GA15834-RD ,-1,6,10891006,10891011
GA15349-RA ,-1,1,10907764,10908710
GA15349-RA ,-1,2,10908781,10908913
GA11428-RA ,-1,1,10916820,10917054
GA11428-RA ,-1,2,10917108,10918080
GA11428-RA ,-1,3,10918132,10918159
GA11426-RA ,-1,1,10919005,10919067
GA11426-RA ,-1,2,10919133,10919269
GA11426-RA ,-1,3,10919341,10919638
GA11426-RA ,-1,4,10919703,10919822
GA11426-RA ,-1,5,10920028,10920116
GA11426-RA ,-1,6,10920280,10920295
GA12807-RB ,1,1,10921565,10921647
GA12807-RB ,1,2,10921707,10921913
GA12807-RB ,1,3,10921981,10922272
GA12807-RD ,1,1,10921565,10921647
GA12807-RD ,1,2,10921725,10921913
GA12807-RD ,1,3,10921981,10922272
GA11425-RB ,-1,1,10922701,10922867
GA11425-RB ,-1,2,10923381,10923896
GA11425-RB ,-1,3,10923968,10924467
GA11425-RB ,-1,4,10924525,10924765
GA11425-RB ,-1,5,10924823,10925006
GA11425-RB ,-1,6,10925233,10925313
GA11425-RA ,-1,1,10922701,10922867
GA11425-RA ,-1,2,10923453,10923896
GA11425-RA ,-1,3,10923968,10924467
GA11425-RA ,-1,4,10924525,10924765
GA11425-RA ,-1,5,10924823,10925006
GA11425-RA ,-1,6,10925233,10925313
GA13989-RA ,1,1,10925549,10925780
GA13989-RA ,1,2,10925834,10925997
GA12881-RF ,1,1,10969617,10969670
GA12881-RF ,1,2,10970672,10970875
GA12881-RF ,1,3,10971138,10971456
GA12881-RF ,1,4,10971800,10971898
GA12881-RF ,1,5,10972033,10972169
GA12881-RF ,1,6,10972222,10972418
GA12881-RF ,1,7,10972501,10972910
GA12881-RF ,1,8,10973337,10973405
GA12881-RF ,1,9,10973982,10974187
GA12881-RC ,1,1,10969617,10969670
GA12881-RC ,1,2,10970672,10970875
GA12881-RC ,1,3,10971138,10971438
GA12881-RC ,1,4,10972033,10972169
GA12881-RC ,1,5,10972246,10972418
GA12881-RC ,1,6,10972501,10972910
GA12881-RC ,1,7,10973337,10973405
GA12881-RC ,1,8,10974003,10974187
GA12881-RD ,1,1,10969617,10969670
GA12881-RD ,1,2,10970672,10970875
GA12881-RD ,1,3,10971138,10971456
GA12881-RD ,1,4,10971800,10971898
GA12881-RD ,1,5,10972033,10972169
GA12881-RD ,1,6,10972246,10972418
GA12881-RD ,1,7,10972501,10972910
GA12881-RD ,1,8,10973337,10973405
GA12881-RD ,1,9,10974003,10974187
GA12881-RE ,1,1,10969617,10969670
GA12881-RE ,1,2,10970672,10970875
GA12881-RE ,1,3,10971138,10971438
GA12881-RE ,1,4,10971800,10971898
GA12881-RE ,1,5,10972033,10972169
GA12881-RE ,1,6,10972246,10972418
GA12881-RE ,1,7,10972501,10972910
GA12881-RE ,1,8,10973982,10974187
GA12881-RG ,1,1,10969617,10969670
GA12881-RG ,1,2,10970672,10970875
GA12881-RG ,1,3,10971138,10971456
GA12881-RG ,1,4,10971800,10971898
GA12881-RG ,1,5,10972033,10972169
GA12881-RG ,1,6,10972246,10972418
GA12881-RG ,1,7,10972501,10972910
GA12881-RG ,1,8,10974003,10974187
GA12881-RH ,1,1,10969617,10969670
GA12881-RH ,1,2,10970672,10970875
GA12881-RH ,1,3,10971138,10971456
GA12881-RH ,1,4,10971800,10971898
GA12881-RH ,1,5,10972033,10972169
GA12881-RH ,1,6,10972222,10972418
GA12881-RH ,1,7,10972501,10972910
GA12881-RH ,1,8,10973982,10974187
GA12881-RI ,1,1,10969617,10969670
GA12881-RI ,1,2,10970672,10970875
GA12881-RI ,1,3,10971138,10971438
GA12881-RI ,1,4,10972033,10972169
GA12881-RI ,1,5,10972222,10972418
GA12881-RI ,1,6,10972501,10972910
GA12881-RI ,1,7,10973337,10973405
GA12881-RI ,1,8,10973982,10974187
GA12881-RJ ,1,1,10969617,10969670
GA12881-RJ ,1,2,10970672,10970875
GA12881-RJ ,1,3,10971138,10971357
GA12881-RJ ,1,4,10972033,10972169
GA12881-RJ ,1,5,10972222,10972418
GA12881-RJ ,1,6,10972501,10972910
GA12881-RJ ,1,7,10973337,10973405
GA12881-RJ ,1,8,10973982,10974187
GA12881-RK ,1,1,10969617,10969670
GA12881-RK ,1,2,10970672,10970875
GA12881-RK ,1,3,10971138,10971357
GA12881-RK ,1,4,10971800,10971898
GA12881-RK ,1,5,10972033,10972169
GA12881-RK ,1,6,10972222,10972418
GA12881-RK ,1,7,10972501,10972910
GA12881-RK ,1,8,10973337,10973405
GA12881-RK ,1,9,10973982,10974187
GA11432-RA ,-1,1,10978434,10978971
GA11432-RA ,-1,2,10979030,10979479
GA11432-RA ,-1,3,10979543,10980114
GA11432-RA ,-1,4,10980187,10980413
GA11432-RA ,-1,5,10980635,10980662
GA15356-RA ,-1,1,10982829,10983890
GA12961-RA ,1,1,10991350,10991516
GA12961-RA ,1,2,10991631,10991724
GA12961-RA ,1,3,10991822,10991985
GA12961-RA ,1,4,10992056,10993099
GA12961-RA ,1,5,10993156,10993240
GA13517-RE ,1,1,10995646,10995825
GA13517-RE ,1,2,10997506,10997634
GA13517-RE ,1,3,10997912,10998139
GA13517-RE ,1,4,10998229,10998306
GA13517-RE ,1,5,10999780,11000002
GA13517-RE ,1,6,11000169,11000292
GA13517-RE ,1,7,11001473,11001868
GA13517-RE ,1,8,11001929,11002080
GA13517-RE ,1,9,11002141,11002242
GA13517-RE ,1,10,11002313,11002487
GA13517-RE ,1,11,11002553,11002688
GA13517-RE ,1,12,11002745,11002831
GA13517-RE ,1,13,11003359,11003480
GA13517-RE ,1,14,11003595,11003700
GA13517-RE ,1,15,11003773,11003859
GA15573-RB ,-1,1,10996061,10996383
GA15573-RB ,-1,2,10996456,10996702
GA15573-RB ,-1,3,10996770,10996863
GA15573-RB ,-1,4,10997019,10997133
GA15573-RB ,-1,5,10997203,10997218
GA11911-RB ,-1,1,10998368,10999408
GA13517-RD ,1,1,11001145,11001179
GA13517-RD ,1,2,11001473,11001868
GA13517-RD ,1,3,11001929,11002080
GA13517-RD ,1,4,11002141,11002242
GA13517-RD ,1,5,11002313,11002487
GA13517-RD ,1,6,11002553,11002688
GA13517-RD ,1,7,11002745,11002831
GA13517-RD ,1,8,11003359,11003480
GA13517-RD ,1,9,11003595,11003700
GA13517-RD ,1,10,11003773,11003859
GA24881-RA ,1,1,11007199,11008674
GA24881-RA ,1,2,11008737,11008863
GA24881-RA ,1,3,11008932,11009431
GA24881-RA ,1,4,11009496,11009721
GA24881-RA ,1,5,11009782,11010404
GA24881-RA ,1,6,11010469,11010695
GA24881-RA ,1,7,11010764,11010861
GA24881-RA ,1,8,11010924,11011062
GA24881-RA ,1,9,11011130,11011241
GA24881-RB ,1,1,11007199,11008674
GA24881-RB ,1,2,11008737,11008863
GA24881-RB ,1,3,11008932,11009431
GA24881-RB ,1,4,11009499,11009721
GA24881-RB ,1,5,11009782,11010404
GA24881-RB ,1,6,11010469,11010695
GA24881-RB ,1,7,11010764,11010861
GA24881-RB ,1,8,11010924,11011062
GA24881-RB ,1,9,11011130,11011241
GA24882-RB ,1,1,11012468,11012864
GA24882-RB ,1,2,11013015,11013481
GA24286-RB ,-1,1,11013686,11014297
GA24883-RA ,1,1,11014472,11014918
GA24884-RA ,1,1,11015805,11016122
GA24885-RA ,1,1,11016309,11016617
GA30483-RA ,-1,1,11016686,11017024
GA30482-RA ,-1,1,11017106,11017281
GA30482-RA ,-1,2,11017823,11018132
GA12129-RB ,-1,1,11019223,11019509
GA12129-RB ,-1,2,11019642,11020044
GA12128-RA ,-1,1,11021000,11021356
GA21526-RA ,-1,1,11022680,11023135
GA24887-RA ,1,1,11024934,11025695
GA24888-RB ,1,1,11025988,11026275
GA24889-RA ,1,1,11026619,11026864
GA24890-RA ,1,1,11029060,11029374
GA24890-RB ,1,1,11029060,11029327
GA24890-RB ,1,2,11029358,11029374
GA12137-RA ,1,1,11029638,11029947
GA12137-RA ,1,2,11030008,11030197
GA12137-RA ,1,3,11030250,11030865
GA12137-RA ,1,4,11030935,11030985
GA21525-RA ,-1,1,11031341,11031496
GA21525-RA ,-1,2,11031577,11031652
GA21525-RA ,-1,3,11031712,11031890
GA12136-RA ,1,1,11034575,11035297
GA12135-RA ,1,1,11035846,11036105
GA12135-RA ,1,2,11036160,11036563
GA12135-RA ,1,3,11036627,11036977
GA12135-RA ,1,4,11037043,11037161
GA12135-RA ,1,5,11037215,11037449
GA12135-RA ,1,6,11037505,11037575
GA12135-RA ,1,7,11037634,11037834
GA21523-RA ,-1,1,11038337,11038723
GA21523-RA ,-1,2,11038788,11038799
GA21522-RA ,-1,1,11039653,11039727
GA21522-RA ,-1,2,11040298,11040546
GA21522-RA ,-1,3,11040616,11040627
GA12134-RA ,1,1,11044137,11044583
GA12134-RA ,1,2,11044669,11045343
GA24283-RU ,-1,1,11045706,11045836
GA24283-RU ,-1,2,11045899,11046015
GA24283-RU ,-1,3,11046079,11046195
GA24283-RU ,-1,4,11046259,11046375
GA24283-RU ,-1,5,11046439,11046555
GA24283-RU ,-1,6,11046619,11046735
GA24283-RU ,-1,7,11046799,11046915
GA24283-RU ,-1,8,11046979,11047095
GA24283-RU ,-1,9,11047159,11047275
GA24283-RU ,-1,10,11047339,11047455
GA24283-RU ,-1,11,11047519,11047635
GA24283-RU ,-1,12,11047699,11047815
GA24283-RU ,-1,13,11048191,11048235
GA24283-RU ,-1,14,11048293,11048920
GA24283-RU ,-1,15,11049176,11049205
GA24283-RAA,-1,1,11045706,11045836
GA24283-RAA,-1,2,11045899,11046015
GA24283-RAA,-1,3,11046079,11046195
GA24283-RAA,-1,4,11046259,11046375
GA24283-RAA,-1,5,11046619,11046735
GA24283-RAA,-1,6,11046799,11046915
GA24283-RAA,-1,7,11046979,11047095
GA24283-RAA,-1,8,11047159,11047275
GA24283-RAA,-1,9,11047339,11047455
GA24283-RAA,-1,10,11047519,11047635
GA24283-RAA,-1,11,11047699,11047815
GA24283-RAA,-1,12,11048191,11048235
GA24283-RAA,-1,13,11048293,11048920
GA24283-RAA,-1,14,11049176,11049205
GA24283-RAB,-1,1,11045706,11045836
GA24283-RAB,-1,2,11045899,11046015
GA24283-RAB,-1,3,11046079,11046195
GA24283-RAB,-1,4,11046259,11046375
GA24283-RAB,-1,5,11046439,11046555
GA24283-RAB,-1,6,11046619,11046735
GA24283-RAB,-1,7,11046799,11046915
GA24283-RAB,-1,8,11046979,11047095
GA24283-RAB,-1,9,11047159,11047275
GA24283-RAB,-1,10,11047339,11047455
GA24283-RAB,-1,11,11047519,11047635
GA24283-RAB,-1,12,11047699,11047815
GA24283-RAB,-1,13,11048191,11048235
GA24283-RAB,-1,14,11048293,11048920
GA24283-RAB,-1,15,11050050,11050064
GA24283-RAC,-1,1,11045706,11045836
GA24283-RAC,-1,2,11045899,11046015
GA24283-RAC,-1,3,11046979,11047095
GA24283-RAC,-1,4,11047159,11047275
GA24283-RAC,-1,5,11047339,11047455
GA24283-RAC,-1,6,11047519,11047635
GA24283-RAC,-1,7,11047699,11047815
GA24283-RAC,-1,8,11048191,11048235
GA24283-RAC,-1,9,11048293,11048920
GA24283-RAC,-1,10,11049176,11049205
GA24283-RAD,-1,1,11045706,11045836
GA24283-RAD,-1,2,11045899,11046015
GA24283-RAD,-1,3,11046079,11046195
GA24283-RAD,-1,4,11046259,11046375
GA24283-RAD,-1,5,11046439,11046555
GA24283-RAD,-1,6,11046619,11046735
GA24283-RAD,-1,7,11046799,11046915
GA24283-RAD,-1,8,11046979,11047095
GA24283-RAD,-1,9,11047159,11047275
GA24283-RAD,-1,10,11047339,11047419
GA24283-RAD,-1,11,11047600,11047635
GA24283-RAD,-1,12,11047699,11047815
GA24283-RAD,-1,13,11048191,11048235
GA24283-RAD,-1,14,11048293,11048920
GA24283-RAD,-1,15,11049176,11049205
GA24283-RAE,-1,1,11045706,11045836
GA24283-RAE,-1,2,11045899,11046015
GA24283-RAE,-1,3,11046079,11046195
GA24283-RAE,-1,4,11046259,11046375
GA24283-RAE,-1,5,11046439,11046555
GA24283-RAE,-1,6,11046619,11046735
GA24283-RAE,-1,7,11046799,11046915
GA24283-RAE,-1,8,11046979,11047095
GA24283-RAE,-1,9,11047339,11047455
GA24283-RAE,-1,10,11047519,11047635
GA24283-RAE,-1,11,11047699,11047815
GA24283-RAE,-1,12,11048191,11048235
GA24283-RAE,-1,13,11048293,11048920
GA24283-RAE,-1,14,11049176,11049205
GA24283-RAF,-1,1,11045706,11045836
GA24283-RAF,-1,2,11046079,11046195
GA24283-RAF,-1,3,11046259,11046375
GA24283-RAF,-1,4,11046439,11046555
GA24283-RAF,-1,5,11046619,11046735
GA24283-RAF,-1,6,11046799,11046915
GA24283-RAF,-1,7,11046979,11047095
GA24283-RAF,-1,8,11047159,11047275
GA24283-RAF,-1,9,11047339,11047455
GA24283-RAF,-1,10,11047519,11047635
GA24283-RAF,-1,11,11047699,11047815
GA24283-RAF,-1,12,11048191,11048235
GA24283-RAF,-1,13,11048293,11048920
GA24283-RAF,-1,14,11049176,11049205
GA24283-RAG,-1,1,11045706,11045836
GA24283-RAG,-1,2,11045899,11046015
GA24283-RAG,-1,3,11046079,11046195
GA24283-RAG,-1,4,11046259,11046375
GA24283-RAG,-1,5,11047519,11047635
GA24283-RAG,-1,6,11047699,11047815
GA24283-RAG,-1,7,11048191,11048235
GA24283-RAG,-1,8,11048293,11048920
GA24283-RAG,-1,9,11049176,11049205
GA24283-RAH,-1,1,11045706,11045836
GA24283-RAH,-1,2,11045899,11046015
GA24283-RAH,-1,3,11046079,11046195
GA24283-RAH,-1,4,11046259,11046375
GA24283-RAH,-1,5,11046439,11046555
GA24283-RAH,-1,6,11046619,11046735
GA24283-RAH,-1,7,11047159,11047275
GA24283-RAH,-1,8,11047339,11047455
GA24283-RAH,-1,9,11047519,11047635
GA24283-RAH,-1,10,11047699,11047815
GA24283-RAH,-1,11,11048191,11048235
GA24283-RAH,-1,12,11048293,11048920
GA24283-RAH,-1,13,11049176,11049205
GA24283-RD ,-1,1,11045706,11045836
GA24283-RD ,-1,2,11045899,11046015
GA24283-RD ,-1,3,11046259,11046375
GA24283-RD ,-1,4,11046439,11046555
GA24283-RD ,-1,5,11046619,11046735
GA24283-RD ,-1,6,11046799,11046915
GA24283-RD ,-1,7,11046979,11047095
GA24283-RD ,-1,8,11047159,11047275
GA24283-RD ,-1,9,11047339,11047455
GA24283-RD ,-1,10,11047519,11047635
GA24283-RD ,-1,11,11047699,11047815
GA24283-RD ,-1,12,11048191,11048235
GA24283-RD ,-1,13,11048293,11048920
GA24283-RD ,-1,14,11049176,11049205
GA24283-RE ,-1,1,11045706,11045836
GA24283-RE ,-1,2,11045899,11046015
GA24283-RE ,-1,3,11046079,11046195
GA24283-RE ,-1,4,11046259,11046375
GA24283-RE ,-1,5,11046439,11046555
GA24283-RE ,-1,6,11046619,11046735
GA24283-RE ,-1,7,11046799,11046915
GA24283-RE ,-1,8,11047339,11047455
GA24283-RE ,-1,9,11047519,11047635
GA24283-RE ,-1,10,11047699,11047815
GA24283-RE ,-1,11,11048191,11048235
GA24283-RE ,-1,12,11048293,11048920
GA24283-RE ,-1,13,11049176,11049205
GA24283-RF ,-1,1,11045706,11045836
GA24283-RF ,-1,2,11045899,11046015
GA24283-RF ,-1,3,11046079,11046195
GA24283-RF ,-1,4,11046259,11046375
GA24283-RF ,-1,5,11046439,11046555
GA24283-RF ,-1,6,11046619,11046735
GA24283-RF ,-1,7,11046979,11047095
GA24283-RF ,-1,8,11047159,11047275
GA24283-RF ,-1,9,11047339,11047455
GA24283-RF ,-1,10,11047519,11047635
GA24283-RF ,-1,11,11047699,11047815
GA24283-RF ,-1,12,11048191,11048235
GA24283-RF ,-1,13,11048293,11048920
GA24283-RF ,-1,14,11049176,11049205
GA24283-RG ,-1,1,11045706,11045836
GA24283-RG ,-1,2,11045899,11046015
GA24283-RG ,-1,3,11046079,11046195
GA24283-RG ,-1,4,11046259,11046375
GA24283-RG ,-1,5,11046619,11046636
GA24283-RG ,-1,6,11046667,11046735
GA24283-RG ,-1,7,11046979,11047095
GA24283-RG ,-1,8,11047159,11047275
GA24283-RG ,-1,9,11047339,11047455
GA24283-RG ,-1,10,11047519,11047635
GA24283-RG ,-1,11,11047699,11047815
GA24283-RG ,-1,12,11048191,11048235
GA24283-RG ,-1,13,11048293,11048920
GA24283-RG ,-1,14,11049176,11049205
GA24283-RH ,-1,1,11045706,11045836
GA24283-RH ,-1,2,11045899,11046015
GA24283-RH ,-1,3,11046079,11046195
GA24283-RH ,-1,4,11046259,11046375
GA24283-RH ,-1,5,11046439,11046555
GA24283-RH ,-1,6,11046619,11046636
GA24283-RH ,-1,7,11046667,11046735
GA24283-RH ,-1,8,11046979,11047095
GA24283-RH ,-1,9,11047159,11047275
GA24283-RH ,-1,10,11047339,11047455
GA24283-RH ,-1,11,11047519,11047635
GA24283-RH ,-1,12,11047699,11047815
GA24283-RH ,-1,13,11048191,11048235
GA24283-RH ,-1,14,11048293,11048920
GA24283-RH ,-1,15,11049176,11049205
GA24283-RI ,-1,1,11045706,11045836
GA24283-RI ,-1,2,11046079,11046096
GA24283-RI ,-1,3,11046127,11046195
GA24283-RI ,-1,4,11046259,11046375
GA24283-RI ,-1,5,11046439,11046555
GA24283-RI ,-1,6,11046619,11046735
GA24283-RI ,-1,7,11046799,11046915
GA24283-RI ,-1,8,11046979,11047095
GA24283-RI ,-1,9,11047159,11047275
GA24283-RI ,-1,10,11047339,11047455
GA24283-RI ,-1,11,11047519,11047635
GA24283-RI ,-1,12,11047699,11047815
GA24283-RI ,-1,13,11048191,11048235
GA24283-RI ,-1,14,11048293,11048920
GA24283-RI ,-1,15,11049176,11049205
GA24283-RJ ,-1,1,11045706,11045836
GA24283-RJ ,-1,2,11045899,11046015
GA24283-RJ ,-1,3,11046079,11046195
GA24283-RJ ,-1,4,11046259,11046375
GA24283-RJ ,-1,5,11047699,11047815
GA24283-RJ ,-1,6,11048191,11048235
GA24283-RJ ,-1,7,11048293,11048920
GA24283-RJ ,-1,8,11049176,11049205
GA24283-RK ,-1,1,11045706,11045836
GA24283-RK ,-1,2,11045899,11046015
GA24283-RK ,-1,3,11046079,11046195
GA24283-RK ,-1,4,11046259,11046375
GA24283-RK ,-1,5,11046439,11046555
GA24283-RK ,-1,6,11046619,11046735
GA24283-RK ,-1,7,11046799,11046915
GA24283-RK ,-1,8,11046979,11047059
GA24283-RK ,-1,9,11047420,11047455
GA24283-RK ,-1,10,11047519,11047635
GA24283-RK ,-1,11,11047699,11047815
GA24283-RK ,-1,12,11048191,11048235
GA24283-RK ,-1,13,11048293,11048920
GA24283-RK ,-1,14,11049176,11049205
GA24283-RL ,-1,1,11045706,11045836
GA24283-RL ,-1,2,11045899,11046015
GA24283-RL ,-1,3,11046079,11046195
GA24283-RL ,-1,4,11046259,11046375
GA24283-RL ,-1,5,11046439,11046555
GA24283-RL ,-1,6,11046619,11046735
GA24283-RL ,-1,7,11046979,11046996
GA24283-RL ,-1,8,11047027,11047095
GA24283-RL ,-1,9,11047159,11047275
GA24283-RL ,-1,10,11047339,11047455
GA24283-RL ,-1,11,11047519,11047635
GA24283-RL ,-1,12,11047699,11047815
GA24283-RL ,-1,13,11048191,11048235
GA24283-RL ,-1,14,11048293,11048920
GA24283-RL ,-1,15,11049176,11049205
GA24283-RM ,-1,1,11045706,11045836
GA24283-RM ,-1,2,11045899,11046015
GA24283-RM ,-1,3,11046079,11046195
GA24283-RM ,-1,4,11046259,11046375
GA24283-RM ,-1,5,11046439,11046555
GA24283-RM ,-1,6,11046619,11046735
GA24283-RM ,-1,7,11046799,11046915
GA24283-RM ,-1,8,11046979,11047095
GA24283-RM ,-1,9,11047159,11047275
GA24283-RM ,-1,10,11047339,11047356
GA24283-RM ,-1,11,11047567,11047635
GA24283-RM ,-1,12,11047699,11047815
GA24283-RM ,-1,13,11048191,11048235
GA24283-RM ,-1,14,11048293,11048920
GA24283-RM ,-1,15,11049176,11049205
GA24283-RN ,-1,1,11045706,11045836
GA24283-RN ,-1,2,11047519,11047635
GA24283-RN ,-1,3,11047699,11047815
GA24283-RN ,-1,4,11048191,11048235
GA24283-RN ,-1,5,11048293,11048920
GA24283-RN ,-1,6,11049176,11049205
GA24283-RO ,-1,1,11045706,11045836
GA24283-RO ,-1,2,11045899,11046015
GA24283-RO ,-1,3,11046079,11046195
GA24283-RO ,-1,4,11046259,11046375
GA24283-RO ,-1,5,11046439,11046555
GA24283-RO ,-1,6,11046619,11046735
GA24283-RO ,-1,7,11046799,11046915
GA24283-RO ,-1,8,11046979,11047095
GA24283-RO ,-1,9,11047159,11047275
GA24283-RO ,-1,10,11047339,11047455
GA24283-RO ,-1,11,11047699,11047815
GA24283-RO ,-1,12,11048191,11048235
GA24283-RO ,-1,13,11048293,11048920
GA24283-RO ,-1,14,11049176,11049205
GA24283-RP ,-1,1,11045706,11045836
GA24283-RP ,-1,2,11045899,11046015
GA24283-RP ,-1,3,11046079,11046195
GA24283-RP ,-1,4,11046259,11046375
GA24283-RP ,-1,5,11046439,11046555
GA24283-RP ,-1,6,11046619,11046735
GA24283-RP ,-1,7,11046799,11046915
GA24283-RP ,-1,8,11046979,11047095
GA24283-RP ,-1,9,11047519,11047635
GA24283-RP ,-1,10,11047699,11047815
GA24283-RP ,-1,11,11048191,11048235
GA24283-RP ,-1,12,11048293,11048920
GA24283-RP ,-1,13,11049176,11049205
GA24283-RQ ,-1,1,11045706,11045836
GA24283-RQ ,-1,2,11045899,11046015
GA24283-RQ ,-1,3,11046079,11046096
GA24283-RQ ,-1,4,11046127,11046195
GA24283-RQ ,-1,5,11046619,11046735
GA24283-RQ ,-1,6,11046799,11046915
GA24283-RQ ,-1,7,11046979,11047095
GA24283-RQ ,-1,8,11047159,11047275
GA24283-RQ ,-1,9,11047339,11047455
GA24283-RQ ,-1,10,11047519,11047635
GA24283-RQ ,-1,11,11047699,11047815
GA24283-RQ ,-1,12,11048191,11048235
GA24283-RQ ,-1,13,11048293,11048920
GA24283-RQ ,-1,14,11049176,11049205
GA24283-RR ,-1,1,11045706,11045836
GA24283-RR ,-1,2,11045899,11046015
GA24283-RR ,-1,3,11046079,11046195
GA24283-RR ,-1,4,11046259,11046375
GA24283-RR ,-1,5,11046799,11046915
GA24283-RR ,-1,6,11046979,11047095
GA24283-RR ,-1,7,11047159,11047275
GA24283-RR ,-1,8,11047339,11047455
GA24283-RR ,-1,9,11047519,11047635
GA24283-RR ,-1,10,11047699,11047815
GA24283-RR ,-1,11,11048191,11048235
GA24283-RR ,-1,12,11048293,11048920
GA24283-RR ,-1,13,11049176,11049205
GA24283-RS ,-1,1,11045706,11045836
GA24283-RS ,-1,2,11045899,11046015
GA24283-RS ,-1,3,11046079,11046195
GA24283-RS ,-1,4,11046259,11046375
GA24283-RS ,-1,5,11046439,11046555
GA24283-RS ,-1,6,11046619,11046735
GA24283-RS ,-1,7,11046799,11046915
GA24283-RS ,-1,8,11046979,11046996
GA24283-RS ,-1,9,11047027,11047095
GA24283-RS ,-1,10,11047159,11047275
GA24283-RS ,-1,11,11047339,11047455
GA24283-RS ,-1,12,11047519,11047635
GA24283-RS ,-1,13,11047699,11047815
GA24283-RS ,-1,14,11048191,11048235
GA24283-RS ,-1,15,11048293,11048920
GA24283-RS ,-1,16,11049176,11049205
GA24283-RT ,-1,1,11045706,11045836
GA24283-RT ,-1,2,11045899,11046015
GA24283-RT ,-1,3,11046079,11046195
GA24283-RT ,-1,4,11046259,11046375
GA24283-RT ,-1,5,11046439,11046555
GA24283-RT ,-1,6,11046619,11046735
GA24283-RT ,-1,7,11046799,11046915
GA24283-RT ,-1,8,11046979,11046996
GA24283-RT ,-1,9,11047027,11047095
GA24283-RT ,-1,10,11047339,11047455
GA24283-RT ,-1,11,11047519,11047635
GA24283-RT ,-1,12,11047699,11047815
GA24283-RT ,-1,13,11048191,11048235
GA24283-RT ,-1,14,11048293,11048920
GA24283-RT ,-1,15,11049176,11049205
GA24283-RV ,-1,1,11045706,11045836
GA24283-RV ,-1,2,11045899,11046015
GA24283-RV ,-1,3,11046079,11046096
GA24283-RV ,-1,4,11046127,11046195
GA24283-RV ,-1,5,11046259,11046375
GA24283-RV ,-1,6,11046439,11046555
GA24283-RV ,-1,7,11046619,11046735
GA24283-RV ,-1,8,11046799,11046915
GA24283-RV ,-1,9,11046979,11047095
GA24283-RV ,-1,10,11047159,11047275
GA24283-RV ,-1,11,11047339,11047455
GA24283-RV ,-1,12,11047519,11047635
GA24283-RV ,-1,13,11047699,11047815
GA24283-RV ,-1,14,11048191,11048235
GA24283-RV ,-1,15,11048293,11048920
GA24283-RV ,-1,16,11049176,11049205
GA24283-RW ,-1,1,11045706,11045836
GA24283-RW ,-1,2,11045899,11046015
GA24283-RW ,-1,3,11046079,11046195
GA24283-RW ,-1,4,11046439,11046555
GA24283-RW ,-1,5,11046619,11046735
GA24283-RW ,-1,6,11046799,11046915
GA24283-RW ,-1,7,11046979,11047095
GA24283-RW ,-1,8,11047159,11047275
GA24283-RW ,-1,9,11047339,11047455
GA24283-RW ,-1,10,11047519,11047635
GA24283-RW ,-1,11,11047699,11047815
GA24283-RW ,-1,12,11048191,11048235
GA24283-RW ,-1,13,11048293,11048920
GA24283-RW ,-1,14,11049176,11049205
GA24283-RX ,-1,1,11045706,11045836
GA24283-RX ,-1,2,11045899,11046015
GA24283-RX ,-1,3,11046979,11046996
GA24283-RX ,-1,4,11047027,11047095
GA24283-RX ,-1,5,11047159,11047275
GA24283-RX ,-1,6,11047339,11047455
